customer_id,age,gender,employment_type,annual_income,credit_score,credit_segment,income_segment,income_in_months
384,41,Female,Salaried,366000.0,575.0,Fair,Low,30500.0
385,46,Male,Salaried,643000.0,494.0,Poor,Medium,53583.333333333336
386,66,Male,Self-Employed,471000.0,777.0,Excellent,Medium,39250.0
387,63,Female,Salaried,848000.0,800.0,Excellent,High,70666.66666666667
388,48,Male,Salaried,357000.0,780.0,Excellent,Low,29750.0
389,52,Female,Salaried,569000.0,747.0,Excellent,Medium,47416.666666666664
390,50,Other,Self-Employed,513000.0,721.0,Excellent,Medium,42750.0
391,69,Female,Salaried,491000.0,734.0,Excellent,Medium,40916.666666666664
392,38,Male,Unemployed,841000.0,703.0,Good,High,70083.33333333333
393,49,Male,Self-Employed,78000.0,301.0,Poor,Low,6500.0
394,40,Male,Self-Employed,35000.0,897.0,Excellent,Low,2916.6666666666665
395,50,Female,Salaried,503000.0,359.0,Poor,Medium,41916.666666666664
396,20,Female,Salaried,601000.0,510.0,Poor,Medium,50083.333333333336
397,35,Female,Unemployed,706000.0,496.0,Poor,Medium,58833.333333333336
398,42,Female,Salaried,1037000.0,737.0,Excellent,High,86416.66666666667
399,59,Female,Salaried,922000.0,395.0,Poor,High,76833.33333333333
400,48,Female,Salaried,178000.0,899.0,Excellent,Low,14833.333333333334
401,20,Male,Salaried,601000.0,579.0,Fair,Medium,50083.333333333336
402,57,Female,Salaried,337000.0,645.0,Fair,Low,28083.333333333332
403,63,Female,Unemployed,289000.0,602.0,Fair,Low,24083.333333333332
404,41,Male,Salaried,92000.0,760.0,Excellent,Low,7666.666666666667
405,67,Male,Unemployed,321000.0,322.0,Poor,Low,26750.0
406,49,Female,Salaried,744000.0,726.0,Excellent,Medium,62000.0
407,64,Female,Unemployed,793000.0,514.0,Poor,Medium,66083.33333333333
408,39,Female,Self-Employed,705000.0,653.0,Good,Medium,58750.0
409,40,Male,Salaried,336000.0,373.0,Poor,Low,28000.0
410,19,Male,Self-Employed,467000.0,462.0,Poor,Medium,38916.666666666664
411,44,Male,Salaried,294000.0,305.0,Poor,Low,24500.0
412,59,Female,Unemployed,1005000.0,857.0,Excellent,High,83750.0
413,19,Female,Unemployed,791000.0,602.0,Fair,Medium,65916.66666666667
414,43,Male,Salaried,130000.0,358.0,Poor,Low,10833.333333333334
415,34,Female,Salaried,684000.0,500.0,Poor,Medium,57000.0
416,57,Male,Self-Employed,277000.0,362.0,Poor,Low,23083.333333333332
417,50,Male,Salaried,714000.0,418.0,Poor,Medium,59500.0
418,26,Male,Salaried,601000.0,381.0,Poor,Medium,50083.333333333336
419,60,Male,Salaried,277000.0,720.0,Excellent,Low,23083.333333333332
420,65,Male,Unemployed,1271000.0,831.0,Excellent,High,105916.66666666667
421,56,Male,Salaried,932000.0,532.0,Poor,High,77666.66666666667
422,46,Male,Salaried,367000.0,678.0,Good,Low,30583.333333333332
423,59,Male,Salaried,587000.0,431.0,Poor,Medium,48916.666666666664
424,43,Male,Salaried,822000.0,861.0,Excellent,High,68500.0
425,52,Female,Self-Employed,5000.0,474.0,Poor,Low,416.6666666666667
426,67,Male,Salaried,724000.0,323.0,Poor,Medium,60333.333333333336
427,42,Female,Salaried,742000.0,621.0,Fair,Medium,61833.333333333336
428,41,Male,Self-Employed,867000.0,789.0,Excellent,High,72250.0
429,30,Male,Unemployed,320000.0,814.0,Excellent,Low,26666.666666666668
430,24,Male,Salaried,689000.0,673.0,Good,Medium,57416.666666666664
431,53,Female,Salaried,889000.0,576.0,Fair,High,74083.33333333333
432,62,Male,Salaried,315000.0,850.0,Excellent,Low,26250.0
433,37,Female,Unemployed,792000.0,669.0,Good,Medium,66000.0
434,18,Female,Salaried,313000.0,341.0,Poor,Low,26083.333333333332
435,25,Male,Salaried,438000.0,618.0,Fair,Medium,36500.0
436,63,Female,Salaried,79000.0,883.0,Excellent,Low,6583.333333333333
437,33,Male,Unemployed,133000.0,416.0,Poor,Low,11083.333333333334
438,31,Male,Salaried,851000.0,733.0,Excellent,High,70916.66666666667
439,29,Male,Salaried,923000.0,543.0,Poor,High,76916.66666666667
440,68,Male,Self-Employed,724000.0,752.0,Excellent,Medium,60333.333333333336
441,40,Male,Unemployed,287000.0,793.0,Excellent,Low,23916.666666666668
442,32,Female,Salaried,835000.0,602.0,Fair,High,69583.33333333333
443,45,Male,Self-Employed,671000.0,705.0,Good,Medium,55916.666666666664
444,51,Female,Salaried,601000.0,442.0,Poor,Medium,50083.333333333336
445,19,Male,Self-Employed,724000.0,558.0,Poor,Medium,60333.333333333336
446,49,Male,Self-Employed,403000.0,521.0,Poor,Medium,33583.333333333336
447,40,Male,Unemployed,629000.0,602.0,Fair,Medium,52416.666666666664
448,39,Female,Salaried,490000.0,440.0,Poor,Medium,40833.333333333336
449,68,Female,Self-Employed,640000.0,308.0,Poor,Medium,53333.333333333336
450,42,Male,Self-Employed,827000.0,674.0,Good,High,68916.66666666667
451,39,Male,Unemployed,419000.0,459.0,Poor,Medium,34916.666666666664
452,39,Male,Self-Employed,821000.0,864.0,Excellent,High,68416.66666666667
453,66,Male,Salaried,616000.0,305.0,Poor,Medium,51333.333333333336
454,69,Male,Salaried,557000.0,539.0,Poor,Medium,46416.666666666664
455,59,Female,Unemployed,559000.0,412.0,Poor,Medium,46583.333333333336
456,23,Male,Unemployed,823000.0,446.0,Poor,High,68583.33333333333
457,32,Female,Salaried,547000.0,602.0,Fair,Medium,45583.333333333336
458,60,Male,Salaried,567000.0,826.0,Excellent,Medium,47250.0
459,54,Female,Self-Employed,1083000.0,444.0,Poor,High,90250.0
460,50,Male,Salaried,850000.0,484.0,Poor,High,70833.33333333333
461,25,Male,Salaried,956000.0,810.0,Excellent,High,79666.66666666667
462,61,Male,Salaried,1092000.0,799.0,Excellent,High,91000.0
463,61,Male,Self-Employed,676000.0,771.0,Excellent,Medium,56333.333333333336
464,22,Female,Unemployed,1309000.0,825.0,Excellent,High,109083.33333333333
465,56,Female,Salaried,601000.0,589.0,Fair,Medium,50083.333333333336
466,21,Female,Unemployed,204000.0,879.0,Excellent,Low,17000.0
467,23,Female,Self-Employed,443000.0,602.0,Fair,Medium,36916.666666666664
468,62,Female,Unemployed,119000.0,862.0,Excellent,Low,9916.666666666666
469,49,Female,Salaried,950000.0,805.0,Excellent,High,79166.66666666667
470,69,Male,Salaried,666000.0,520.0,Poor,Medium,55500.0
471,47,Male,Salaried,452000.0,602.0,Fair,Medium,37666.666666666664
472,64,Male,Salaried,654000.0,322.0,Poor,Medium,54500.0
473,52,Female,Unemployed,545000.0,655.0,Good,Medium,45416.666666666664
474,57,Male,Unemployed,339000.0,793.0,Excellent,Low,28250.0
475,69,Female,Self-Employed,1258000.0,585.0,Fair,High,104833.33333333333
476,33,Male,Salaried,645000.0,652.0,Good,Medium,53750.0
477,30,Female,Salaried,626000.0,500.0,Poor,Medium,52166.666666666664
478,67,Female,Salaried,571000.0,776.0,Excellent,Medium,47583.333333333336
479,59,Male,Self-Employed,250000.0,534.0,Poor,Low,20833.333333333332
480,47,Female,Salaried,79000.0,347.0,Poor,Low,6583.333333333333
481,36,Female,Salaried,979000.0,602.0,Fair,High,81583.33333333333
482,34,Female,Salaried,461000.0,865.0,Excellent,Medium,38416.666666666664
483,36,Male,Salaried,68000.0,523.0,Poor,Low,5666.666666666667
484,45,Female,Unemployed,159000.0,409.0,Poor,Low,13250.0
485,43,Male,Self-Employed,779000.0,463.0,Poor,Medium,64916.666666666664
486,54,Female,Self-Employed,808000.0,884.0,Excellent,High,67333.33333333333
487,43,Female,Unemployed,462000.0,655.0,Good,Medium,38500.0
488,40,Female,Unemployed,939000.0,765.0,Excellent,High,78250.0
489,26,Male,Unemployed,180000.0,303.0,Poor,Low,15000.0
490,29,Female,Unemployed,601000.0,622.0,Fair,Medium,50083.333333333336
491,18,Male,Salaried,101000.0,544.0,Poor,Low,8416.666666666666
492,18,Male,Salaried,761000.0,604.0,Fair,Medium,63416.666666666664
493,64,Female,Self-Employed,674000.0,576.0,Fair,Medium,56166.666666666664
494,51,Female,Salaried,847000.0,567.0,Poor,High,70583.33333333333
495,49,Other,Self-Employed,71000.0,818.0,Excellent,Low,5916.666666666667
496,65,Female,Unemployed,518000.0,493.0,Poor,Medium,43166.666666666664
497,42,Male,Salaried,915000.0,795.0,Excellent,High,76250.0
498,57,Male,Salaried,273000.0,829.0,Excellent,Low,22750.0
499,62,Male,Self-Employed,1030000.0,370.0,Poor,High,85833.33333333333
500,18,Male,Salaried,2000.0,384.0,Poor,Low,166.66666666666666
501,33,Male,Salaried,88000.0,420.0,Poor,Low,7333.333333333333
502,56,Male,Self-Employed,340000.0,672.0,Good,Low,28333.333333333332
503,22,Male,Unemployed,792000.0,633.0,Fair,Medium,66000.0
504,39,Female,Self-Employed,1023000.0,774.0,Excellent,High,85250.0
505,46,Female,Salaried,398000.0,798.0,Excellent,Low,33166.666666666664
506,20,Female,Self-Employed,667000.0,738.0,Excellent,Medium,55583.333333333336
507,29,Male,Salaried,976000.0,672.0,Good,High,81333.33333333333
508,43,Male,Salaried,783000.0,450.0,Poor,Medium,65250.0
509,33,Male,Self-Employed,1240000.0,439.0,Poor,High,103333.33333333333
510,68,Male,Self-Employed,407000.0,457.0,Poor,Medium,33916.666666666664
511,54,Female,Self-Employed,984000.0,884.0,Excellent,High,82000.0
512,39,Female,Salaried,373000.0,693.0,Good,Low,31083.333333333332
513,46,Female,Salaried,705000.0,499.0,Poor,Medium,58750.0
514,31,Female,Salaried,624000.0,675.0,Good,Medium,52000.0
515,45,Male,Salaried,706000.0,551.0,Poor,Medium,58833.333333333336
516,22,Male,Salaried,267000.0,753.0,Excellent,Low,22250.0
517,64,Female,Self-Employed,437000.0,442.0,Poor,Medium,36416.666666666664
518,66,Female,Self-Employed,318000.0,407.0,Poor,Low,26500.0
519,47,Female,Salaried,601000.0,811.0,Excellent,Medium,50083.333333333336
520,63,Female,Salaried,572000.0,822.0,Excellent,Medium,47666.666666666664
521,69,Male,Salaried,601000.0,762.0,Excellent,Medium,50083.333333333336
522,22,Male,Self-Employed,601000.0,755.0,Excellent,Medium,50083.333333333336
523,29,Male,Unemployed,775000.0,469.0,Poor,Medium,64583.333333333336
524,33,Male,Salaried,697000.0,626.0,Fair,Medium,58083.333333333336
525,43,Male,Salaried,1111000.0,732.0,Excellent,High,92583.33333333333
526,43,Male,Salaried,643000.0,575.0,Fair,Medium,53583.333333333336
527,65,Female,Self-Employed,601000.0,500.0,Poor,Medium,50083.333333333336
528,38,Female,Self-Employed,146000.0,875.0,Excellent,Low,12166.666666666666
529,56,Male,Salaried,39000.0,602.0,Fair,Low,3250.0
530,53,Male,Salaried,490000.0,474.0,Poor,Medium,40833.333333333336
531,50,Female,Unemployed,464000.0,635.0,Fair,Medium,38666.666666666664
532,47,Male,Unemployed,370000.0,709.0,Good,Low,30833.333333333332
533,54,Female,Salaried,472000.0,690.0,Good,Medium,39333.333333333336
534,40,Female,Salaried,822000.0,319.0,Poor,High,68500.0
535,27,Female,Salaried,469000.0,791.0,Excellent,Medium,39083.333333333336
536,22,Male,Self-Employed,808000.0,498.0,Poor,High,67333.33333333333
537,53,Female,Self-Employed,972000.0,592.0,Fair,High,81000.0
538,51,Male,Unemployed,827000.0,894.0,Excellent,High,68916.66666666667
539,69,Male,Salaried,536000.0,547.0,Poor,Medium,44666.666666666664
540,48,Male,Unemployed,472000.0,695.0,Good,Medium,39333.333333333336
541,27,Female,Salaried,991000.0,373.0,Poor,High,82583.33333333333
542,36,Male,Salaried,1100000.0,758.0,Excellent,High,91666.66666666667
543,49,Female,Salaried,693000.0,883.0,Excellent,Medium,57750.0
544,18,Male,Unemployed,842000.0,535.0,Poor,High,70166.66666666667
545,22,Male,Salaried,786000.0,408.0,Poor,Medium,65500.0
546,62,Female,Self-Employed,405000.0,667.0,Good,Medium,33750.0
547,21,Male,Salaried,636000.0,436.0,Poor,Medium,53000.0
548,33,Male,Salaried,708000.0,837.0,Excellent,Medium,59000.0
549,41,Male,Self-Employed,1011000.0,332.0,Poor,High,84250.0
550,33,Male,Salaried,555000.0,625.0,Fair,Medium,46250.0
551,19,Male,Self-Employed,246000.0,381.0,Poor,Low,20500.0
552,66,Female,Salaried,556000.0,576.0,Fair,Medium,46333.333333333336
553,45,Female,Salaried,545000.0,312.0,Poor,Medium,45416.666666666664
554,49,Female,Self-Employed,375000.0,589.0,Fair,Low,31250.0
555,44,Female,Unemployed,904000.0,536.0,Poor,High,75333.33333333333
556,37,Female,Salaried,928000.0,528.0,Poor,High,77333.33333333333
557,41,Female,Self-Employed,149000.0,594.0,Fair,Low,12416.666666666666
558,29,Female,Salaried,982000.0,361.0,Poor,High,81833.33333333333
559,67,Male,Unemployed,690000.0,438.0,Poor,Medium,57500.0
560,52,Male,Salaried,632000.0,602.0,Fair,Medium,52666.666666666664
561,50,Female,Salaried,751000.0,602.0,Fair,Medium,62583.333333333336
562,50,Male,Salaried,77000.0,457.0,Poor,Low,6416.666666666667
563,68,Female,Unemployed,601000.0,661.0,Good,Medium,50083.333333333336
564,60,Female,Salaried,805000.0,681.0,Good,High,67083.33333333333
565,54,Male,Salaried,762000.0,433.0,Poor,Medium,63500.0
566,29,Female,Salaried,601000.0,377.0,Poor,Medium,50083.333333333336
567,20,Male,Self-Employed,616000.0,756.0,Excellent,Medium,51333.333333333336
568,18,Other,Self-Employed,641000.0,669.0,Good,Medium,53416.666666666664
569,50,Other,Salaried,720000.0,579.0,Fair,Medium,60000.0
570,57,Female,Salaried,1253000.0,768.0,Excellent,High,104416.66666666667
571,27,Male,Salaried,150000.0,520.0,Poor,Low,12500.0
572,60,Male,Salaried,347000.0,354.0,Poor,Low,28916.666666666668
573,61,Female,Salaried,602000.0,858.0,Excellent,Medium,50166.666666666664
574,46,Female,Salaried,601000.0,809.0,Excellent,Medium,50083.333333333336
575,30,Male,Salaried,601000.0,509.0,Poor,Medium,50083.333333333336
576,29,Male,Unemployed,310000.0,773.0,Excellent,Low,25833.333333333332
577,48,Male,Salaried,745000.0,643.0,Fair,Medium,62083.333333333336
578,63,Female,Unemployed,699000.0,702.0,Good,Medium,58250.0
579,19,Female,Salaried,673000.0,517.0,Poor,Medium,56083.333333333336
580,68,Male,Self-Employed,429000.0,820.0,Excellent,Medium,35750.0
581,67,Male,Unemployed,743000.0,852.0,Excellent,Medium,61916.666666666664
582,52,Female,Salaried,957000.0,436.0,Poor,High,79750.0
583,40,Female,Self-Employed,852000.0,341.0,Poor,High,71000.0
584,34,Female,Self-Employed,259000.0,602.0,Fair,Low,21583.333333333332
585,43,Female,Salaried,312000.0,346.0,Poor,Low,26000.0
586,25,Male,Salaried,824000.0,671.0,Good,High,68666.66666666667
587,46,Male,Salaried,419000.0,729.0,Excellent,Medium,34916.666666666664
588,43,Male,Salaried,228000.0,879.0,Excellent,Low,19000.0
589,27,Male,Salaried,425000.0,764.0,Excellent,Medium,35416.666666666664
590,43,Female,Salaried,394000.0,322.0,Poor,Low,32833.333333333336
591,51,Female,Unemployed,519000.0,320.0,Poor,Medium,43250.0
592,68,Female,Salaried,543000.0,839.0,Excellent,Medium,45250.0
593,58,Male,Salaried,67000.0,550.0,Poor,Low,5583.333333333333
594,24,Male,Salaried,670000.0,735.0,Excellent,Medium,55833.333333333336
595,21,Female,Salaried,743000.0,344.0,Poor,Medium,61916.666666666664
596,67,Other,Salaried,643000.0,338.0,Poor,Medium,53583.333333333336
597,62,Female,Unemployed,769000.0,616.0,Fair,Medium,64083.333333333336
598,28,Female,Salaried,759000.0,821.0,Excellent,Medium,63250.0
599,46,Male,Salaried,227000.0,515.0,Poor,Low,18916.666666666668
600,53,Male,Salaried,593000.0,712.0,Good,Medium,49416.666666666664
601,42,Male,Self-Employed,695000.0,347.0,Poor,Medium,57916.666666666664
602,38,Male,Salaried,692000.0,602.0,Fair,Medium,57666.666666666664
603,53,Female,Self-Employed,1024000.0,423.0,Poor,High,85333.33333333333
604,27,Male,Salaried,723000.0,891.0,Excellent,Medium,60250.0
605,54,Female,Unemployed,621000.0,475.0,Poor,Medium,51750.0
606,26,Female,Self-Employed,859000.0,702.0,Good,High,71583.33333333333
607,41,Female,Salaried,873000.0,723.0,Excellent,High,72750.0
608,52,Female,Salaried,601000.0,614.0,Fair,Medium,50083.333333333336
609,66,Male,Salaried,995000.0,711.0,Good,High,82916.66666666667
610,52,Female,Salaried,655000.0,439.0,Poor,Medium,54583.333333333336
611,65,Female,Salaried,447000.0,602.0,Fair,Medium,37250.0
612,53,Male,Salaried,879000.0,522.0,Poor,High,73250.0
613,35,Female,Salaried,388000.0,343.0,Poor,Low,32333.333333333332
614,66,Male,Salaried,1036000.0,410.0,Poor,High,86333.33333333333
615,56,Male,Salaried,458000.0,714.0,Good,Medium,38166.666666666664
616,49,Male,Salaried,302000.0,721.0,Excellent,Low,25166.666666666668
617,41,Female,Salaried,371000.0,595.0,Fair,Low,30916.666666666668
618,40,Female,Self-Employed,834000.0,437.0,Poor,High,69500.0
619,49,Male,Self-Employed,601000.0,663.0,Good,Medium,50083.333333333336
620,54,Female,Self-Employed,601000.0,735.0,Excellent,Medium,50083.333333333336
621,29,Male,Salaried,492000.0,781.0,Excellent,Medium,41000.0
622,66,Male,Salaried,196000.0,775.0,Excellent,Low,16333.333333333334
623,30,Male,Salaried,976000.0,519.0,Poor,High,81333.33333333333
624,40,Female,Self-Employed,165000.0,658.0,Good,Low,13750.0
625,42,Female,Salaried,942000.0,553.0,Poor,High,78500.0
626,52,Female,Salaried,952000.0,502.0,Poor,High,79333.33333333333
627,58,Female,Salaried,778000.0,500.0,Poor,Medium,64833.333333333336
628,47,Male,Unemployed,608000.0,824.0,Excellent,Medium,50666.666666666664
629,34,Female,Self-Employed,575000.0,878.0,Excellent,Medium,47916.666666666664
630,66,Male,Salaried,1088000.0,830.0,Excellent,High,90666.66666666667
631,37,Female,Salaried,1285000.0,684.0,Good,High,107083.33333333333
632,65,Male,Salaried,16000.0,620.0,Fair,Low,1333.3333333333333
633,42,Male,Salaried,601000.0,602.0,Fair,Medium,50083.333333333336
634,39,Female,Salaried,513000.0,827.0,Excellent,Medium,42750.0
635,30,Male,Salaried,1258000.0,894.0,Excellent,High,104833.33333333333
636,36,Male,Self-Employed,681000.0,753.0,Excellent,Medium,56750.0
637,66,Female,Self-Employed,387000.0,446.0,Poor,Low,32250.0
638,53,Male,Self-Employed,342000.0,733.0,Excellent,Low,28500.0
639,29,Male,Self-Employed,583000.0,652.0,Good,Medium,48583.333333333336
640,58,Male,Unemployed,42000.0,602.0,Fair,Low,3500.0
641,36,Male,Salaried,254000.0,837.0,Excellent,Low,21166.666666666668
642,29,Male,Salaried,166000.0,729.0,Excellent,Low,13833.333333333334
643,26,Male,Salaried,191000.0,602.0,Fair,Low,15916.666666666666
644,24,Female,Salaried,793000.0,301.0,Poor,Medium,66083.33333333333
645,45,Female,Salaried,601000.0,726.0,Excellent,Medium,50083.333333333336
646,31,Female,Unemployed,873000.0,602.0,Fair,High,72750.0
647,48,Male,Salaried,280000.0,636.0,Fair,Low,23333.333333333332
648,69,Male,Salaried,742000.0,614.0,Fair,Medium,61833.333333333336
649,36,Female,Salaried,593000.0,305.0,Poor,Medium,49416.666666666664
650,64,Female,Salaried,601000.0,302.0,Poor,Medium,50083.333333333336
651,33,Male,Salaried,479000.0,318.0,Poor,Medium,39916.666666666664
652,22,Male,Salaried,199000.0,327.0,Poor,Low,16583.333333333332
653,52,Male,Unemployed,72000.0,602.0,Fair,Low,6000.0
654,29,Female,Salaried,345000.0,719.0,Good,Low,28750.0
655,42,Female,Salaried,413000.0,311.0,Poor,Medium,34416.666666666664
656,69,Male,Unemployed,851000.0,451.0,Poor,High,70916.66666666667
657,38,Male,Salaried,389000.0,774.0,Excellent,Low,32416.666666666668
658,53,Female,Salaried,904000.0,522.0,Poor,High,75333.33333333333
659,40,Male,Salaried,943000.0,712.0,Good,High,78583.33333333333
660,33,Female,Self-Employed,651000.0,741.0,Excellent,Medium,54250.0
661,56,Female,Self-Employed,464000.0,740.0,Excellent,Medium,38666.666666666664
662,62,Male,Salaried,297000.0,824.0,Excellent,Low,24750.0
663,59,Male,Unemployed,337000.0,535.0,Poor,Low,28083.333333333332
664,56,Male,Self-Employed,804000.0,822.0,Excellent,High,67000.0
665,31,Female,Self-Employed,850000.0,869.0,Excellent,High,70833.33333333333
666,48,Female,Self-Employed,499000.0,463.0,Poor,Medium,41583.333333333336
667,22,Female,Salaried,649000.0,811.0,Excellent,Medium,54083.333333333336
668,52,Female,Self-Employed,147000.0,308.0,Poor,Low,12250.0
669,40,Female,Salaried,434000.0,755.0,Excellent,Medium,36166.666666666664
670,46,Female,Salaried,715000.0,602.0,Fair,Medium,59583.333333333336
671,60,Female,Salaried,404000.0,626.0,Fair,Medium,33666.666666666664
672,28,Male,Salaried,231000.0,557.0,Poor,Low,19250.0
673,35,Female,Salaried,329000.0,590.0,Fair,Low,27416.666666666668
674,64,Female,Unemployed,163000.0,348.0,Poor,Low,13583.333333333334
675,29,Female,Salaried,284000.0,543.0,Poor,Low,23666.666666666668
676,26,Female,Salaried,601000.0,666.0,Good,Medium,50083.333333333336
677,27,Male,Salaried,1026000.0,534.0,Poor,High,85500.0
678,61,Male,Salaried,601000.0,602.0,Fair,Medium,50083.333333333336
679,34,Female,Self-Employed,539000.0,414.0,Poor,Medium,44916.666666666664
