customer_id,age,gender,employment_type,annual_income,credit_score,city_tier
541,27,Female,Salaried,991000.0,373.0,
542,36,Male,Salaried,1100000.0,758.0,
543,49,Female,Salaried,693000.0,883.0,Tier 2
544,18,Male,Unemployed,842000.0,535.0,Tier 1
545,22,Male,Salaried,786000.0,408.0,Tier 3
546,62,Female,Self-Employed,405000.0,667.0,Tier 3
547,21,Male,Salaried,636000.0,436.0,Tier 1
548,33,Male,Salaried,708000.0,837.0,
549,41,Male,Self-Employed,1011000.0,332.0,Tier 3
550,33,Male,Salaried,555000.0,625.0,Tier 3
551,19,Male,Self-Employed,246000.0,381.0,
552,66,Female,Salaried,556000.0,576.0,Tier 1
553,45,Female,Salaried,545000.0,312.0,Tier 3
554,49,Female,Self-Employed,375000.0,589.0,Tier 1
555,44,Female,Unemployed,904000.0,536.0,Tier 1
556,37,Female,Salaried,928000.0,528.0,
557,41,Female,Self-Employed,149000.0,594.0,Tier 3
558,29,Female,Salaried,982000.0,361.0,Tier 2
559,67,Male,Unemployed,690000.0,438.0,Tier 1
560,52,Male,,632000.0,,
561,50,Female,Salaried,751000.0,,
562,50,Male,Salaried,77000.0,457.0,Tier 2
563,68,Female,Unemployed,,661.0,Tier 3
564,60,Female,Salaried,805000.0,681.0,Tier 3
565,54,Male,Salaried,762000.0,433.0,
566,29,Female,Salaried,,377.0,
567,20,Male,Self-Employed,616000.0,756.0,Tier 2
568,18,Other,Self-Employed,641000.0,669.0,Tier 2
569,50,,Salaried,720000.0,579.0,Tier 2
570,57,Female,Salaried,1253000.0,768.0,Tier 3
571,27,Male,Salaried,150000.0,520.0,Tier 2
572,60,Male,Salaried,347000.0,354.0,Tier 3
573,61,Female,Salaried,602000.0,858.0,Tier 1
574,46,Female,Salaried,,809.0,Tier 1
575,30,Male,Salaried,,509.0,Tier 2
576,29,Male,Unemployed,310000.0,773.0,Tier 2
577,48,Male,Salaried,745000.0,643.0,Tier 2
578,63,Female,Unemployed,699000.0,702.0,Tier 2
579,19,Female,Salaried,673000.0,517.0,
580,68,Male,Self-Employed,429000.0,820.0,Tier 2
581,67,Male,Unemployed,743000.0,852.0,
582,52,Female,Salaried,957000.0,436.0,Tier 2
583,40,Female,Self-Employed,852000.0,341.0,Tier 2
584,34,Female,Self-Employed,259000.0,,Tier 2
585,43,Female,,312000.0,346.0,Tier 3
586,25,Male,Salaried,824000.0,671.0,Tier 1
587,46,Male,Salaried,419000.0,729.0,Tier 3
588,43,,,228000.0,879.0,Tier 2
589,27,,Salaried,425000.0,764.0,Tier 2
590,43,Female,,394000.0,322.0,Tier 2
591,51,Female,Unemployed,519000.0,320.0,Tier 2
592,68,Female,Salaried,543000.0,839.0,Tier 3
593,58,Male,Salaried,67000.0,550.0,
594,24,Male,Salaried,670000.0,735.0,Tier 3
595,21,Female,Salaried,743000.0,344.0,Tier 3
596,67,Other,Salaried,643000.0,338.0,
597,62,Female,Unemployed,769000.0,616.0,Tier 2
598,28,Female,Salaried,759000.0,821.0,Tier 3
599,46,Male,Salaried,227000.0,515.0,Tier 2
600,53,Male,Salaried,593000.0,712.0,Tier 2
601,42,Male,Self-Employed,695000.0,347.0,Tier 1
602,38,,Salaried,692000.0,,Tier 3
603,53,Female,Self-Employed,1024000.0,423.0,
604,27,Male,Salaried,723000.0,891.0,Tier 2
605,54,Female,Unemployed,621000.0,475.0,Tier 3
606,26,Female,Self-Employed,859000.0,702.0,
607,41,Female,Salaried,873000.0,723.0,Tier 2
608,52,Female,Salaried,,614.0,Tier 3
609,66,Male,Salaried,995000.0,711.0,
610,52,Female,Salaried,655000.0,439.0,
611,65,,Salaried,447000.0,,
612,53,Male,Salaried,879000.0,522.0,Tier 2
613,35,Female,Salaried,388000.0,343.0,Tier 2
614,66,Male,Salaried,1036000.0,410.0,Tier 3
615,56,Male,Salaried,458000.0,714.0,Tier 2
616,49,Male,Salaried,302000.0,721.0,
617,41,Female,,371000.0,595.0,Tier 2
618,40,Female,Self-Employed,834000.0,437.0,
619,49,Male,Self-Employed,,663.0,
620,54,Female,Self-Employed,,735.0,Tier 2
621,29,Male,Salaried,492000.0,781.0,Tier 2
622,66,Male,Salaried,196000.0,775.0,Tier 1
623,30,Male,,976000.0,519.0,Tier 2
624,40,Female,Self-Employed,165000.0,658.0,Tier 2
625,42,Female,Salaried,942000.0,553.0,Tier 2
626,52,Female,Salaried,952000.0,502.0,Tier 3
627,58,Female,Salaried,778000.0,500.0,Tier 2
628,47,Male,Unemployed,608000.0,824.0,Tier 2
629,34,Female,Self-Employed,575000.0,878.0,Tier 2
630,66,Male,Salaried,1088000.0,830.0,
631,37,Female,Salaried,1285000.0,684.0,Tier 2
632,65,Male,Salaried,16000.0,620.0,Tier 3
633,42,Male,Salaried,,,Tier 2
634,39,Female,Salaried,513000.0,827.0,Tier 1
635,30,Male,Salaried,1258000.0,894.0,Tier 2
636,36,Male,Self-Employed,681000.0,753.0,
637,66,Female,Self-Employed,387000.0,446.0,Tier 2
638,53,Male,Self-Employed,342000.0,733.0,Tier 2
639,29,Male,Self-Employed,583000.0,652.0,Tier 1
640,58,Male,Unemployed,42000.0,,Tier 3
641,36,Male,Salaried,254000.0,837.0,Tier 1
642,29,Male,Salaried,166000.0,729.0,Tier 3
643,26,Male,Salaried,191000.0,,Tier 3
644,24,Female,Salaried,793000.0,301.0,Tier 1
645,45,Female,Salaried,,726.0,Tier 3
646,31,Female,Unemployed,873000.0,,Tier 2
647,48,Male,Salaried,280000.0,636.0,Tier 3
648,69,Male,Salaried,742000.0,614.0,Tier 3
649,36,Female,Salaried,593000.0,305.0,Tier 1
650,64,Female,Salaried,,302.0,Tier 1
651,33,Male,Salaried,479000.0,318.0,
652,22,Male,Salaried,199000.0,327.0,Tier 3
653,52,Male,Unemployed,72000.0,,Tier 1
654,29,Female,Salaried,345000.0,719.0,
655,42,Female,Salaried,413000.0,311.0,Tier 1
656,69,Male,Unemployed,851000.0,451.0,Tier 3
657,38,Male,Salaried,389000.0,774.0,Tier 1
658,53,Female,Salaried,904000.0,522.0,Tier 2
659,40,Male,Salaried,943000.0,712.0,Tier 2
660,33,Female,Self-Employed,651000.0,741.0,
661,56,Female,Self-Employed,464000.0,740.0,Tier 3
662,62,Male,Salaried,297000.0,824.0,Tier 3
663,59,Male,Unemployed,337000.0,535.0,Tier 2
664,56,Male,Self-Employed,804000.0,822.0,Tier 3
665,31,Female,Self-Employed,850000.0,869.0,Tier 2
666,48,Female,Self-Employed,499000.0,463.0,Tier 3
667,22,Female,Salaried,649000.0,811.0,Tier 2
668,52,Female,Self-Employed,147000.0,308.0,Tier 3
669,40,Female,Salaried,434000.0,755.0,Tier 2
670,46,Female,Salaried,715000.0,,
671,60,Female,Salaried,404000.0,626.0,
672,28,Male,Salaried,231000.0,557.0,Tier 1
673,35,Female,,329000.0,590.0,Tier 3
674,64,Female,Unemployed,163000.0,348.0,Tier 2
675,29,Female,Salaried,284000.0,543.0,Tier 3
676,26,Female,Salaried,,666.0,Tier 2
677,27,Male,Salaried,1026000.0,534.0,Tier 1
678,61,Male,Salaried,,,Tier 1
679,34,Female,Self-Employed,539000.0,414.0,Tier 2
680,55,Male,Salaried,563000.0,561.0,Tier 2
681,24,Male,Self-Employed,,727.0,Tier 1
682,63,Other,Self-Employed,221000.0,872.0,Tier 2
683,30,Female,Salaried,359000.0,627.0,Tier 2
684,57,Female,Salaried,394000.0,404.0,
685,59,Female,Salaried,1010000.0,518.0,Tier 2
686,26,Female,Self-Employed,451000.0,542.0,Tier 1
687,67,Female,Salaried,962000.0,613.0,
688,44,Male,Unemployed,390000.0,679.0,Tier 3
689,19,Female,Salaried,283000.0,540.0,
690,22,Male,Self-Employed,1110000.0,762.0,Tier 2
691,46,,Salaried,657000.0,446.0,
692,54,Male,,391000.0,834.0,
693,55,Male,Salaried,86000.0,547.0,
694,36,Female,Self-Employed,425000.0,704.0,Tier 3
695,25,Female,,1150000.0,,Tier 2
696,65,Male,Salaried,490000.0,,Tier 1
697,62,Male,Salaried,,357.0,Tier 3
698,18,Female,Salaried,476000.0,452.0,Tier 3
699,39,Female,Salaried,840000.0,538.0,Tier 3
700,69,Male,Self-Employed,517000.0,335.0,Tier 1
701,34,Male,Salaried,768000.0,512.0,
702,24,Male,Salaried,722000.0,351.0,Tier 2
703,42,Male,Self-Employed,523000.0,377.0,
704,62,Female,Salaried,373000.0,434.0,Tier 1
705,21,Male,Salaried,438000.0,518.0,Tier 3
706,53,Male,,457000.0,454.0,
707,23,Other,Salaried,123000.0,864.0,
708,48,Female,Self-Employed,742000.0,819.0,
709,36,Male,Unemployed,393000.0,488.0,Tier 1
710,61,Male,Self-Employed,935000.0,834.0,Tier 1
711,56,Female,Self-Employed,987000.0,719.0,Tier 3
712,44,Male,Salaried,475000.0,418.0,Tier 1
713,27,Female,Salaried,589000.0,418.0,Tier 1
714,43,Female,Self-Employed,,,Tier 2
715,36,Male,Unemployed,138000.0,669.0,Tier 3
716,56,Female,Salaried,425000.0,552.0,Tier 2
717,20,Male,Self-Employed,599000.0,750.0,Tier 2
718,62,Male,Salaried,765000.0,300.0,Tier 1
719,30,Female,Salaried,1142000.0,728.0,Tier 3
720,67,Male,Self-Employed,413000.0,818.0,Tier 1
721,45,Male,Salaried,340000.0,461.0,Tier 2
722,37,Female,Salaried,867000.0,705.0,
723,45,Female,Salaried,225000.0,654.0,Tier 2
724,25,Male,,300000.0,899.0,Tier 2
725,58,Female,Self-Employed,936000.0,,
726,56,Male,Salaried,315000.0,662.0,
727,18,Female,Salaried,437000.0,492.0,Tier 1
728,20,Female,Salaried,597000.0,337.0,Tier 2
729,30,Female,Salaried,803000.0,623.0,
730,45,Female,Self-Employed,586000.0,515.0,Tier 3
731,66,Male,,582000.0,792.0,
732,42,Male,Unemployed,496000.0,402.0,Tier 2
733,50,Male,Self-Employed,516000.0,799.0,
734,55,Female,Self-Employed,347000.0,569.0,Tier 3
735,23,Male,Salaried,288000.0,758.0,Tier 1
736,61,Female,Salaried,976000.0,357.0,Tier 1
737,62,Female,Self-Employed,398000.0,735.0,
738,49,Male,Salaried,535000.0,406.0,Tier 2
739,62,Female,Salaried,888000.0,666.0,
740,64,Female,,22000.0,563.0,Tier 2
741,38,Male,Self-Employed,149000.0,798.0,Tier 1
742,33,Female,Salaried,589000.0,843.0,Tier 2
743,38,Male,Unemployed,599000.0,638.0,
744,28,Male,Self-Employed,128000.0,677.0,
745,54,Female,Salaried,46000.0,685.0,Tier 2
746,53,,Self-Employed,150000.0,505.0,Tier 2
747,52,Male,Salaried,687000.0,318.0,Tier 3
748,36,Female,Salaried,832000.0,623.0,Tier 2
749,37,Male,,654000.0,699.0,
750,35,Female,Self-Employed,55000.0,301.0,
751,64,Female,Unemployed,215000.0,624.0,
752,58,Male,Unemployed,536000.0,584.0,Tier 2
753,66,Female,Salaried,596000.0,839.0,
754,31,Male,Unemployed,423000.0,329.0,
755,32,Male,Self-Employed,,657.0,Tier 1
756,48,Female,Salaried,688000.0,851.0,Tier 2
757,18,Male,Self-Employed,1204000.0,604.0,Tier 3
758,20,Female,Salaried,907000.0,536.0,Tier 2
759,33,Female,Salaried,489000.0,770.0,
760,40,Male,Salaried,548000.0,701.0,Tier 1
761,28,Male,Salaried,565000.0,408.0,Tier 2
762,29,Male,Salaried,427000.0,526.0,Tier 2
763,27,Male,Salaried,981000.0,345.0,Tier 3
764,49,Male,Self-Employed,973000.0,,
765,33,Male,Self-Employed,665000.0,329.0,Tier 1
766,25,Female,Salaried,1053000.0,404.0,Tier 1
767,55,Female,,433000.0,340.0,
768,29,Male,Self-Employed,753000.0,357.0,Tier 3
769,41,Male,Unemployed,975000.0,359.0,
770,45,Female,Salaried,781000.0,692.0,Tier 3
771,25,Female,,1097000.0,643.0,Tier 1
772,45,Male,,758000.0,870.0,Tier 1
773,53,Female,Salaried,547000.0,527.0,
774,43,Female,,,749.0,Tier 2
775,25,Female,Self-Employed,466000.0,880.0,Tier 1
776,67,Male,Salaried,858000.0,477.0,Tier 3
777,45,Other,Unemployed,904000.0,693.0,Tier 3
778,45,Male,Self-Employed,5000.0,588.0,Tier 2
779,54,Female,Salaried,434000.0,303.0,Tier 2
780,58,Male,Salaried,739000.0,347.0,Tier 2
781,53,Female,Salaried,,320.0,Tier 2
782,44,Female,Self-Employed,369000.0,839.0,Tier 3
783,34,Female,Unemployed,1054000.0,567.0,Tier 2
784,26,Female,Self-Employed,,,Tier 1
785,50,Male,Salaried,1258000.0,733.0,
786,37,Female,Self-Employed,495000.0,362.0,Tier 3
787,30,Female,Salaried,130000.0,338.0,
788,45,Male,Self-Employed,643000.0,,Tier 3
789,65,Female,Self-Employed,1204000.0,370.0,
790,46,Female,,657000.0,349.0,Tier 1
791,30,Female,Self-Employed,781000.0,704.0,Tier 2
792,63,Female,Self-Employed,745000.0,817.0,
793,52,Female,Unemployed,,429.0,Tier 2
794,23,Female,Unemployed,314000.0,789.0,Tier 1
795,35,Female,Salaried,431000.0,722.0,Tier 1
796,68,Other,Salaried,518000.0,439.0,
797,22,Female,Unemployed,896000.0,680.0,Tier 1
798,64,Female,,370000.0,445.0,
799,42,Male,Salaried,135000.0,724.0,Tier 1
800,19,Male,Salaried,340000.0,651.0,
801,27,Female,Salaried,463000.0,770.0,Tier 3
802,47,Female,Self-Employed,,482.0,Tier 2
803,67,Male,Unemployed,,348.0,
804,62,Male,Salaried,394000.0,323.0,Tier 3
805,22,Male,Self-Employed,314000.0,654.0,Tier 1
806,50,Female,Unemployed,604000.0,428.0,Tier 3
807,18,Female,Self-Employed,103000.0,857.0,
808,35,Female,Salaried,775000.0,411.0,Tier 2
809,49,Male,Self-Employed,736000.0,640.0,Tier 1
810,64,Male,Salaried,605000.0,571.0,Tier 1
811,66,Male,Self-Employed,,673.0,
812,28,Male,Salaried,460000.0,595.0,
813,38,Female,Salaried,401000.0,872.0,
814,43,Male,Salaried,,,Tier 1
815,42,Male,Salaried,503000.0,648.0,Tier 3
816,39,Male,,1204000.0,551.0,Tier 3
817,44,Male,Salaried,373000.0,438.0,Tier 2
818,66,Male,,829000.0,500.0,Tier 1
819,30,Male,Salaried,308000.0,884.0,
820,50,Male,,593000.0,600.0,
821,51,Male,,578000.0,673.0,Tier 2
822,58,Male,Salaried,419000.0,701.0,Tier 1
823,52,Female,Unemployed,,416.0,Tier 1
824,18,,Salaried,387000.0,780.0,Tier 3
825,38,Female,Self-Employed,77000.0,340.0,Tier 2
826,65,Female,Self-Employed,667000.0,627.0,
827,23,Female,Salaried,920000.0,310.0,Tier 1
828,45,Male,Self-Employed,604000.0,822.0,
829,34,Male,Salaried,910000.0,519.0,Tier 2
830,22,Male,Self-Employed,1242000.0,829.0,
831,48,Male,Self-Employed,585000.0,618.0,Tier 2
832,22,Female,Self-Employed,668000.0,823.0,
833,55,Male,Self-Employed,696000.0,446.0,
834,20,Female,Unemployed,851000.0,597.0,Tier 3
835,40,Male,Unemployed,384000.0,697.0,Tier 1
836,54,Female,Salaried,916000.0,306.0,Tier 3
837,54,Female,Salaried,920000.0,499.0,Tier 3
838,27,,Salaried,702000.0,,Tier 1
839,27,Female,Unemployed,1047000.0,771.0,Tier 1
840,36,Male,,919000.0,740.0,Tier 1
841,34,Female,Salaried,275000.0,567.0,Tier 1
842,38,Male,Salaried,610000.0,874.0,Tier 1
843,31,Female,Self-Employed,850000.0,480.0,
844,26,Male,Self-Employed,920000.0,320.0,Tier 2
845,63,Male,Unemployed,168000.0,849.0,Tier 1
846,18,Female,Salaried,568000.0,617.0,Tier 3
847,68,Male,Unemployed,972000.0,404.0,Tier 3
848,62,Male,Salaried,910000.0,524.0,Tier 2
849,30,Male,Salaried,143000.0,584.0,Tier 2
850,21,Female,Salaried,323000.0,861.0,Tier 1
851,18,Female,Unemployed,724000.0,,
852,66,Female,Salaried,566000.0,822.0,Tier 1
853,57,Female,Salaried,531000.0,600.0,
854,49,Male,Unemployed,612000.0,407.0,
855,51,Female,Salaried,528000.0,736.0,Tier 2
856,45,Female,Unemployed,500000.0,370.0,
857,48,Female,Self-Employed,777000.0,838.0,Tier 1
858,25,Male,Salaried,839000.0,673.0,Tier 3
859,56,Male,Salaried,624000.0,522.0,Tier 2
860,43,Male,Salaried,991000.0,327.0,Tier 1
861,51,Male,Salaried,426000.0,584.0,Tier 2
862,20,Male,Salaried,624000.0,682.0,
863,67,Male,Unemployed,539000.0,415.0,
864,29,Male,Salaried,,782.0,
865,18,Male,Salaried,768000.0,728.0,Tier 2
866,61,Female,Unemployed,944000.0,711.0,Tier 1
867,22,Female,Salaried,853000.0,326.0,Tier 1
868,47,Male,Self-Employed,678000.0,434.0,
869,47,Female,Unemployed,142000.0,458.0,Tier 2
870,34,Female,Self-Employed,806000.0,354.0,Tier 3
871,65,Female,Unemployed,1150000.0,785.0,
872,64,,Self-Employed,567000.0,806.0,Tier 2
873,40,Male,Self-Employed,636000.0,502.0,Tier 3
874,32,Female,Self-Employed,,388.0,Tier 3
875,54,Female,Self-Employed,,490.0,Tier 2
876,38,Male,Salaried,547000.0,706.0,Tier 1
877,31,Other,Salaried,600000.0,549.0,
878,19,Other,Salaried,838000.0,,Tier 1
879,28,Male,Salaried,877000.0,683.0,Tier 1
880,68,Female,Self-Employed,,,Tier 3
881,56,Male,Self-Employed,803000.0,696.0,Tier 1
882,55,Female,Self-Employed,647000.0,660.0,Tier 3
883,51,Male,Unemployed,363000.0,,
884,55,Male,Self-Employed,1029000.0,616.0,Tier 2
885,67,Female,Salaried,,787.0,Tier 1
886,51,Male,Salaried,208000.0,898.0,
887,35,Male,Salaried,822000.0,612.0,
888,47,Male,Unemployed,951000.0,781.0,
889,32,Male,Self-Employed,368000.0,574.0,Tier 1
890,44,Female,Unemployed,665000.0,837.0,
891,68,Male,Salaried,575000.0,366.0,Tier 2
892,51,Female,Self-Employed,605000.0,471.0,Tier 1
893,69,Male,Self-Employed,504000.0,537.0,Tier 3
894,55,Male,Unemployed,467000.0,640.0,Tier 1
895,50,Male,Salaried,786000.0,853.0,
896,41,Female,Self-Employed,634000.0,623.0,Tier 1
897,32,Male,Unemployed,832000.0,872.0,Tier 3
898,47,Male,,922000.0,853.0,Tier 2
899,59,Male,Salaried,1083000.0,808.0,Tier 2
900,68,Female,Self-Employed,372000.0,680.0,Tier 3
901,34,Male,Salaried,992000.0,761.0,Tier 3
902,22,Female,Unemployed,,427.0,
903,46,Male,,656000.0,770.0,Tier 1
904,21,Male,Salaried,698000.0,686.0,Tier 3
905,27,Male,,560000.0,414.0,Tier 1
906,34,Male,Self-Employed,121000.0,566.0,Tier 3
907,27,Female,Self-Employed,849000.0,860.0,Tier 3
908,34,,Self-Employed,775000.0,564.0,Tier 1
909,37,Male,Salaried,693000.0,886.0,Tier 3
910,41,Male,,159000.0,361.0,Tier 1
911,22,Male,Salaried,653000.0,625.0,
912,51,Male,Unemployed,,362.0,
913,23,Male,Salaried,1158000.0,798.0,Tier 2
914,19,Female,Self-Employed,715000.0,,Tier 2
915,30,Male,Salaried,77000.0,576.0,Tier 3
916,60,Female,Salaried,755000.0,606.0,
917,60,Male,Unemployed,953000.0,704.0,Tier 3
918,65,Male,Self-Employed,501000.0,535.0,Tier 3
919,28,Male,Salaried,137000.0,442.0,Tier 1
920,68,Male,Self-Employed,1162000.0,766.0,
921,64,Male,Salaried,636000.0,,Tier 1
922,40,Male,Salaried,439000.0,474.0,
923,33,Male,Self-Employed,839000.0,481.0,Tier 3
924,48,Female,,320000.0,,Tier 1
925,28,Male,Unemployed,319000.0,874.0,
926,33,Female,Salaried,486000.0,812.0,
927,25,Male,Self-Employed,672000.0,697.0,Tier 1
928,21,Female,Salaried,418000.0,314.0,
929,57,Male,Salaried,,407.0,Tier 3
930,21,Male,Unemployed,807000.0,744.0,Tier 1
931,42,,Salaried,592000.0,818.0,Tier 2
932,20,Male,Salaried,541000.0,353.0,Tier 1
933,49,Female,Salaried,854000.0,648.0,Tier 2
934,20,Female,,779000.0,317.0,
935,44,Male,Self-Employed,279000.0,512.0,Tier 1
936,46,Female,Salaried,967000.0,672.0,Tier 2
937,49,Female,Salaried,831000.0,395.0,Tier 3
938,67,Female,Salaried,439000.0,309.0,Tier 1
939,68,Other,Salaried,107000.0,544.0,Tier 1
940,36,Male,Unemployed,687000.0,620.0,Tier 2
941,38,Male,Unemployed,668000.0,742.0,Tier 2
942,22,Female,,679000.0,638.0,Tier 1
943,35,Male,Salaried,1014000.0,610.0,
944,45,Male,Self-Employed,591000.0,563.0,
945,59,Female,Salaried,716000.0,415.0,Tier 1
946,39,Female,Salaried,769000.0,345.0,Tier 1
947,38,Male,Unemployed,467000.0,627.0,Tier 2
948,23,Female,Salaried,833000.0,363.0,Tier 2
949,18,Male,Salaried,1008000.0,615.0,Tier 2
950,22,Male,Salaried,476000.0,538.0,Tier 1
951,58,Female,Self-Employed,,,Tier 3
952,29,Other,Salaried,362000.0,306.0,Tier 3
953,43,Male,Salaried,620000.0,501.0,Tier 2
954,63,Male,Self-Employed,128000.0,696.0,Tier 1
955,51,Male,Self-Employed,443000.0,313.0,
956,66,Female,Self-Employed,610000.0,716.0,Tier 2
957,31,Male,Salaried,793000.0,757.0,Tier 1
958,43,Male,Salaried,895000.0,385.0,
959,62,Female,Unemployed,706000.0,831.0,Tier 3
960,44,Male,Salaried,,583.0,Tier 2
961,26,Male,Salaried,479000.0,658.0,Tier 2
962,43,Female,Salaried,584000.0,716.0,
963,64,Female,Salaried,841000.0,851.0,
964,39,Female,Salaried,759000.0,899.0,
965,64,Male,Unemployed,609000.0,366.0,Tier 2
966,47,Female,Salaried,996000.0,409.0,
967,60,Female,Salaried,502000.0,338.0,
968,65,Male,Salaried,927000.0,826.0,Tier 2
969,34,Female,,,655.0,Tier 1
970,43,Male,Salaried,267000.0,791.0,Tier 1
971,53,Female,Salaried,623000.0,672.0,
972,18,Female,Salaried,58000.0,821.0,
973,25,Female,Salaried,512000.0,747.0,Tier 2
974,66,Male,Self-Employed,842000.0,648.0,Tier 2
975,52,Female,Self-Employed,837000.0,834.0,Tier 2
976,69,Male,Self-Employed,1002000.0,747.0,Tier 1
977,32,Female,Unemployed,389000.0,,Tier 2
978,64,Female,Salaried,,309.0,Tier 3
979,39,Male,Self-Employed,797000.0,639.0,Tier 1
980,31,Male,Salaried,377000.0,376.0,Tier 1
981,43,Female,Self-Employed,665000.0,475.0,Tier 2
982,45,Male,Unemployed,292000.0,783.0,Tier 2
983,40,Female,,464000.0,813.0,Tier 3
984,31,Male,Self-Employed,,645.0,Tier 3
985,41,Female,Unemployed,596000.0,306.0,
986,19,Male,Self-Employed,566000.0,433.0,Tier 1
987,62,Female,,667000.0,,Tier 2
988,43,Female,Unemployed,667000.0,375.0,Tier 1
989,31,Female,Salaried,742000.0,422.0,Tier 1
990,68,Male,Salaried,498000.0,366.0,Tier 3
991,24,,Salaried,746000.0,425.0,Tier 2
992,20,Male,Salaried,909000.0,882.0,Tier 2
993,64,Female,Salaried,251000.0,672.0,Tier 3
994,40,Female,Salaried,301000.0,779.0,Tier 1
995,63,Male,Salaried,812000.0,425.0,Tier 2
996,60,Male,Salaried,837000.0,689.0,Tier 3
997,64,Male,Salaried,,346.0,
998,62,Female,Unemployed,781000.0,572.0,Tier 3
999,35,Female,Unemployed,485000.0,595.0,Tier 1
1000,55,Male,,594000.0,324.0,Tier 1
1001,52,Male,Unemployed,593000.0,822.0,Tier 2
1002,68,Female,Self-Employed,636000.0,855.0,
1003,32,Female,Self-Employed,1017000.0,535.0,Tier 3
1004,42,Male,Salaried,1344000.0,585.0,
1005,54,Male,Salaried,190000.0,879.0,
1006,45,Male,Self-Employed,,621.0,Tier 3
1007,27,Female,Salaried,392000.0,857.0,Tier 1
1008,56,Female,Salaried,1014000.0,352.0,Tier 3
1009,34,Male,Salaried,957000.0,661.0,Tier 1
1010,56,Female,Salaried,867000.0,527.0,
1011,39,Male,Salaried,482000.0,532.0,Tier 3
1012,43,Female,Unemployed,664000.0,435.0,Tier 1
1013,61,Male,Self-Employed,124000.0,392.0,Tier 2
1014,42,Female,Salaried,819000.0,621.0,Tier 1
1015,34,Male,Salaried,717000.0,,Tier 2
1016,30,Male,Salaried,461000.0,657.0,Tier 2
1017,37,Female,Salaried,834000.0,873.0,Tier 1
1018,42,Male,Salaried,540000.0,764.0,
1019,21,Female,Self-Employed,45000.0,726.0,Tier 2
1020,27,Other,Self-Employed,983000.0,626.0,Tier 1
1021,20,Female,Salaried,1120000.0,595.0,Tier 3
1022,58,Male,Self-Employed,190000.0,852.0,Tier 3
1023,62,Male,Salaried,680000.0,797.0,Tier 3
1024,35,Female,,1047000.0,603.0,Tier 2
1025,64,Male,Self-Employed,203000.0,876.0,Tier 1
1026,53,Female,Self-Employed,36000.0,344.0,
1027,64,Female,Self-Employed,529000.0,749.0,Tier 1
1028,39,Female,Salaried,627000.0,393.0,
1029,51,Female,Unemployed,986000.0,667.0,
1030,64,Male,Self-Employed,1285000.0,803.0,
1031,25,Female,Self-Employed,802000.0,892.0,Tier 3
1032,57,Female,Self-Employed,76000.0,466.0,
1033,66,Male,Salaried,736000.0,417.0,Tier 1
1034,61,Male,Unemployed,558000.0,730.0,Tier 3
1035,36,Female,Unemployed,887000.0,801.0,Tier 2
1036,59,Female,Salaried,33000.0,687.0,Tier 3
1037,58,Female,Salaried,878000.0,327.0,Tier 2
1038,54,Female,Salaried,1075000.0,363.0,Tier 2
1039,23,Female,Salaried,,,Tier 2
1040,69,Female,Salaried,950000.0,686.0,
1041,43,Female,Unemployed,835000.0,,Tier 1
1042,51,Male,Self-Employed,48000.0,,
1043,62,Male,Self-Employed,649000.0,756.0,
1044,23,Female,Unemployed,701000.0,561.0,Tier 2
1045,54,Female,Self-Employed,281000.0,374.0,Tier 1
1046,50,Male,Salaried,,723.0,
1047,39,Female,Salaried,107000.0,490.0,Tier 1
1048,38,Male,Salaried,607000.0,725.0,Tier 1
1049,23,Male,Salaried,734000.0,520.0,
1050,23,Female,Unemployed,,,Tier 3
1051,65,Male,Self-Employed,329000.0,358.0,Tier 2
1052,21,Female,Salaried,822000.0,433.0,Tier 1
1053,47,Female,Salaried,235000.0,603.0,Tier 1
1054,28,Other,Salaried,945000.0,722.0,Tier 1
1055,47,Male,Salaried,585000.0,547.0,Tier 3
1056,48,Female,Salaried,772000.0,898.0,
1057,41,Female,Unemployed,328000.0,689.0,Tier 1
