loan_id,customer_id,loan_amount,interest_rate,loan_term_months,emi,disbursal_date
554,46568,200000,28.71,24,10725.83,2024-09-20
555,10456,300000,16.41,36,9700.83,2025-02-21
556,21252,100000,19.22,12,9935.0,2024-11-01
557,15787,50000,25.5,24,2614.58,2024-08-09
558,15787,100000,21.32,18,6740.0,2025-04-14
559,15787,50000,34.13,18,3725.83,2024-11-19
560,25899,100000,13.24,24,4718.33,2024-04-02
561,18446,500000,12.95,6,94125.0,2025-08-09
562,13966,500000,29.38,36,17969.44,2024-08-21
563,8551,100000,32.87,18,7381.67,2024-06-23
564,37214,50000,17.08,12,4878.33,2024-06-04
565,7263,50000,29.93,24,2706.88,2023-06-25
566,7263,500000,28.89,24,26852.08,2024-03-17
567,7263,500000,19.72,18,33255.56,2024-04-07
568,22116,500000,27.57,18,35436.11,2023-04-15
569,19250,500000,33.19,24,27747.92,2024-12-20
570,19250,300000,30.28,18,21713.33,2025-03-06
571,19250,200000,19.51,6,39836.67,2025-08-24
572,23354,100000,29.79,6,21631.67,2024-07-21
573,18539,500000,25.9,24,26229.17,2025-10-05
574,18539,100000,19.92,24,4996.67,2024-08-21
575,28712,100000,23.98,18,6887.78,2024-04-08
576,28712,300000,35.2,24,16900.0,2025-05-09
577,7870,200000,16.06,36,6447.78,2023-12-17
578,7870,500000,35.77,6,113141.67,2025-07-03
579,29220,50000,34.68,6,11223.33,2023-07-15
580,30381,300000,15.3,12,28825.0,2023-05-16
581,20029,100000,12.22,36,3117.22,2025-07-26
582,28612,50000,26.83,36,1761.53,2024-07-04
583,35161,300000,12.38,36,9365.0,2024-05-08
584,35161,50000,12.4,18,3122.22,2023-01-25
585,31342,200000,12.41,24,9367.5,2023-04-05
586,31342,100000,14.57,6,19095.0,2024-02-04
587,45536,100000,16.61,36,3239.17,2023-01-24
588,45536,200000,18.42,24,9868.33,2025-12-22
589,2534,300000,23.02,12,30755.0,2023-08-21
590,23883,100000,19.2,6,19866.67,2024-07-20
591,25696,50000,14.24,24,2380.0,2025-07-10
592,33737,300000,13.35,6,56675.0,2023-03-29
593,26839,50000,24.0,24,2583.33,2024-03-01
594,6923,200000,25.58,6,41860.0,2024-09-22
595,6923,50000,17.51,36,1632.08,2023-08-17
596,6923,50000,34.18,18,3727.22,2025-08-10
597,31535,500000,27.79,12,53245.83,2025-08-18
598,31535,200000,12.38,12,18730.0,2024-04-16
599,31535,300000,34.29,18,22381.67,2025-05-29
600,31792,100000,25.6,24,5233.33,2025-09-02
601,10982,500000,19.96,12,49983.33,2023-05-06
602,10982,50000,24.02,18,3445.0,2023-05-05
603,10982,300000,17.57,6,58785.0,2025-04-27
604,1450,500000,34.92,24,28108.33,2024-08-20
605,10422,200000,12.71,18,12523.33,2023-11-09
606,10422,300000,23.77,18,20628.33,2024-05-12
607,42574,300000,22.36,36,10196.67,2024-08-07
608,32111,50000,30.53,18,3625.83,2024-07-05
609,32111,50000,13.97,12,4748.75,2023-12-29
610,32111,100000,29.75,18,7208.33,2023-12-04
611,18736,50000,12.12,18,3114.44,2024-04-15
612,8796,200000,14.45,6,38150.0,2025-07-08
613,25800,300000,25.37,36,10447.5,2025-01-02
614,30743,50000,14.15,36,1585.42,2023-10-09
616,40583,50000,29.4,36,1797.22,2023-02-23
617,40486,100000,25.73,12,10477.5,2024-02-28
618,33780,100000,15.33,18,6407.22,2025-05-06
619,12667,100000,13.52,24,4730.0,2025-05-07
620,15782,200000,23.62,6,41206.67,2023-03-20
621,15782,100000,29.3,24,5387.5,2025-04-22
622,24206,100000,22.99,12,10249.17,2024-06-21
623,24206,300000,19.97,36,9997.5,2023-12-07
624,11879,200000,22.57,24,10214.17,2023-11-27
625,11879,500000,15.27,18,32019.44,2023-06-21
626,36711,100000,23.5,12,10291.67,2024-10-21
627,48423,200000,18.99,24,9915.83,2025-02-19
628,6049,100000,19.82,18,6656.67,2025-11-03
629,6049,300000,20.76,36,10063.33,2024-09-19
631,12689,100000,22.52,18,6806.67,2023-09-23
632,13875,50000,31.66,24,2742.92,2023-11-05
633,48345,100000,27.2,12,10600.0,2025-10-02
634,38090,100000,29.17,24,5382.08,2023-09-03
635,24530,500000,23.5,24,25729.17,2025-10-10
636,3209,300000,25.05,18,20841.67,2023-04-27
637,49652,500000,26.25,6,105208.33,2024-07-15
638,49652,100000,27.78,18,7098.89,2023-12-15
639,38253,500000,13.06,24,23554.17,2025-08-10
640,38253,200000,35.18,24,11265.0,2024-03-30
641,38253,50000,18.21,36,1641.81,2023-04-27
642,6565,500000,25.93,36,17490.28,2023-10-23
643,33290,200000,21.39,36,6743.89,2024-10-07
644,13278,100000,20.28,6,20046.67,2025-12-27
645,13278,200000,21.98,6,40660.0,2025-06-25
646,49923,100000,20.36,18,6686.67,2023-01-13
647,11318,100000,24.51,18,6917.22,2023-07-04
648,43934,300000,29.33,24,16166.25,2024-03-12
650,44273,50000,28.25,12,5343.75,2023-01-16
651,23515,100000,24.38,36,3455.0,2025-06-26
652,23515,500000,22.23,24,25464.58,2023-12-08
653,23403,300000,27.11,12,31777.5,2023-07-16
654,23403,300000,21.49,36,10124.17,2024-02-28
656,30211,200000,30.06,6,43353.33,2023-03-20
657,9335,500000,16.49,18,32358.33,2023-05-25
658,43538,50000,18.3,24,2464.58,2024-12-02
659,25949,200000,26.33,36,7018.33,2025-01-25
660,25949,50000,20.35,24,2507.29,2025-05-09
661,19369,200000,34.05,36,7447.22,2024-05-03
662,26732,100000,19.52,12,9960.0,2025-07-26
663,18659,100000,20.96,12,10080.0,2025-07-06
664,806,300000,26.31,36,10525.83,2025-06-24
665,806,100000,23.68,36,3435.56,2024-03-08
666,30703,100000,25.32,24,5221.67,2024-11-03
667,1353,100000,19.55,24,4981.25,2024-03-27
668,22949,200000,34.84,24,11236.67,2025-04-29
669,11562,300000,35.13,36,11260.83,2023-07-07
670,11562,300000,28.43,24,16053.75,2025-05-21
671,11562,300000,23.73,6,61865.0,2023-05-14
672,30716,100000,19.01,18,6611.67,2024-06-07
673,33655,200000,16.04,24,9670.0,2025-08-30
674,49183,300000,25.19,6,62595.0,2024-12-12
675,49183,200000,30.6,18,14511.11,2023-09-19
676,4174,50000,30.24,24,2713.33,2025-05-13
677,4547,300000,14.46,12,28615.0,2024-08-20
678,4547,50000,22.79,18,3410.83,2025-12-16
679,4547,50000,22.54,6,10211.67,2024-09-10
680,32464,100000,17.04,36,3251.11,2024-01-15
681,12760,500000,27.19,12,52995.83,2023-04-07
682,6111,100000,31.52,6,21920.0,2025-12-01
683,6111,500000,18.75,36,16493.06,2024-03-16
684,7221,200000,18.94,18,13215.56,2025-05-28
685,15065,500000,35.65,6,113041.67,2024-11-25
686,46261,300000,34.05,18,22341.67,2024-02-29
687,46447,100000,28.83,12,10735.83,2023-11-21
688,40054,200000,31.88,24,10990.0,2025-12-19
689,40054,500000,27.18,24,26495.83,2024-05-09
690,40054,50000,27.21,6,10600.83,2024-01-30
691,30332,200000,28.67,18,14296.67,2023-04-02
692,1067,300000,19.85,6,59925.0,2025-10-31
693,977,50000,29.54,24,2698.75,2025-06-10
694,15989,200000,32.4,36,7355.56,2025-10-21
695,43146,300000,31.8,24,16475.0,2024-09-07
696,845,200000,20.11,36,6672.78,2024-05-19
698,26445,300000,12.39,12,28097.5,2025-04-27
699,36995,50000,35.8,24,2829.17,2024-08-25
700,36995,100000,33.17,18,7398.33,2026-01-02
701,24293,200000,14.24,18,12693.33,2025-01-06
702,24293,200000,27.95,12,21325.0,2025-02-22
703,12438,200000,29.42,12,21570.0,2025-09-18
704,35089,50000,28.89,6,10740.83,2023-05-07
705,9685,50000,15.18,12,4799.17,2024-04-16
706,25087,300000,12.22,18,18703.33,2023-05-30
707,27346,300000,28.66,24,16082.5,2024-02-27
708,12309,300000,14.14,6,57070.0,2023-05-01
709,12309,200000,33.14,12,22190.0,2024-09-12
710,7920,100000,27.4,12,10616.67,2025-11-06
711,7920,500000,12.2,12,46750.0,2024-02-04
712,26893,100000,27.07,12,10589.17,2025-05-25
713,29372,500000,28.48,12,53533.33,2023-03-13
714,13575,50000,15.36,6,9613.33,2025-10-12
715,46367,300000,20.44,24,15055.0,2025-06-27
716,46367,100000,17.95,6,19658.33,2023-04-26
717,5592,500000,26.4,36,17555.56,2023-01-24
718,27544,50000,32.35,18,3676.39,2023-07-18
719,27544,500000,24.23,24,25881.25,2024-04-13
720,26602,50000,30.81,12,5450.42,2024-03-08
721,26602,50000,17.79,36,1635.97,2023-05-26
722,47006,50000,35.69,18,3769.17,2024-02-19
723,38529,500000,22.1,36,16958.33,2024-10-14
725,21069,200000,17.18,6,39060.0,2025-01-21
726,20909,300000,24.16,36,10346.67,2024-04-01
727,4265,300000,28.84,6,64420.0,2025-03-20
728,49282,500000,26.79,18,35219.44,2023-03-13
729,49282,50000,24.27,12,5177.92,2024-08-31
730,745,100000,24.87,24,5202.92,2024-07-11
731,42351,50000,19.44,24,2488.33,2025-10-11
732,36674,100000,13.39,6,18898.33,2025-09-07
733,36674,50000,22.88,36,1706.67,2024-12-13
734,36674,100000,14.87,12,9572.5,2024-01-20
735,47755,100000,23.91,18,6883.89,2025-08-12
736,30893,200000,16.01,12,19335.0,2023-10-02
737,36311,200000,29.59,6,43196.67,2023-07-15
738,48265,50000,20.04,24,2500.83,2024-06-09
739,7287,50000,18.31,36,1643.19,2025-09-02
740,6605,300000,22.92,18,20486.67,2025-10-25
741,6605,500000,16.01,12,48337.5,2025-01-29
742,30983,50000,33.46,6,11121.67,2025-11-02
743,30983,500000,12.06,6,93383.33,2025-03-04
744,19772,300000,20.74,12,30185.0,2023-07-25
745,48544,50000,25.27,24,2609.79,2024-07-12
746,48544,100000,21.99,18,6777.22,2023-04-06
747,2962,50000,25.72,6,10476.67,2023-07-05
748,29050,50000,16.3,36,1615.28,2025-05-22
749,22046,300000,13.65,24,14206.25,2023-08-18
750,5452,200000,19.86,36,6658.89,2023-02-25
751,25660,200000,16.82,36,6490.0,2023-07-01
752,42946,500000,17.82,18,32727.78,2023-11-20
753,8308,300000,35.95,12,33987.5,2023-03-31
754,36157,500000,30.25,12,54270.83,2023-10-18
755,31581,300000,12.57,36,9380.83,2023-12-02
756,18706,50000,34.82,6,11235.0,2024-11-26
757,15921,300000,32.38,18,22063.33,2025-03-22
758,32541,500000,35.59,24,28247.92,2025-07-04
759,32541,50000,35.34,12,5639.17,2025-10-02
760,32541,50000,13.05,12,4710.42,2025-02-04
761,43152,500000,21.91,18,33863.89,2023-10-28
762,48252,50000,25.94,36,1749.17,2024-11-22
763,1098,300000,13.8,36,9483.33,2024-03-07
764,1098,100000,17.68,18,6537.78,2024-01-01
765,1098,300000,28.82,18,21470.0,2025-03-10
766,20169,200000,17.61,12,19601.67,2025-07-31
767,31454,500000,14.62,6,95516.67,2023-01-29
768,10973,300000,19.54,6,59770.0,2025-11-23
769,10973,100000,22.85,24,5118.75,2023-04-04
770,10973,50000,14.17,18,3171.39,2023-05-04
771,45294,500000,12.97,18,31380.56,2023-09-01
772,20338,100000,35.24,24,5635.0,2024-06-06
774,26794,300000,25.34,36,10445.0,2024-08-14
775,26794,300000,14.45,12,28612.5,2025-07-16
776,43236,50000,31.93,12,5497.08,2023-11-19
777,43236,300000,20.93,6,60465.0,2024-12-06
779,465,300000,31.42,6,65710.0,2024-03-26
780,465,200000,14.94,24,9578.33,2025-07-22
781,12332,500000,22.4,24,25500.0,2023-10-01
782,20395,300000,28.4,12,32100.0,2025-09-14
783,814,100000,18.6,24,4941.67,2024-11-22
784,36085,50000,26.74,36,1760.28,2025-03-21
785,14519,200000,23.97,36,6887.22,2024-10-11
786,14519,50000,18.71,12,4946.25,2024-04-26
787,14519,500000,17.98,36,16386.11,2024-12-05
788,20463,300000,30.77,18,21795.0,2025-05-07
789,20463,300000,20.26,36,10021.67,2025-04-10
790,244,300000,18.49,6,59245.0,2024-05-31
791,11761,100000,12.7,18,6261.11,2025-08-04
792,27321,300000,24.71,36,10392.5,2023-01-25
793,48600,100000,14.4,12,9533.33,2024-06-16
794,16444,50000,30.34,12,5430.83,2025-05-02
795,16444,300000,20.52,12,30130.0,2024-12-15
796,16444,500000,19.63,18,33230.56,2025-11-19
797,23303,50000,28.88,18,3580.0,2023-08-20
798,31742,500000,15.41,12,48087.5,2024-12-20
799,45804,300000,25.01,12,31252.5,2023-02-21
800,11034,50000,13.35,36,1574.31,2025-12-13
801,11034,500000,23.47,18,34297.22,2023-09-04
802,11034,100000,31.35,18,7297.22,2025-05-13
803,45109,200000,13.43,12,18905.0,2025-01-25
804,45109,100000,30.58,36,3627.22,2023-09-20
805,32271,50000,20.97,24,2520.21,2025-10-13
806,9286,200000,19.24,12,19873.33,2024-05-20
807,9286,300000,31.0,24,16375.0,2025-11-29
808,27687,100000,28.97,36,3582.5,2023-02-28
809,31242,500000,30.89,12,54537.5,2023-12-28
810,16575,100000,21.08,18,6726.67,2023-07-28
811,25415,50000,34.77,36,1871.81,2024-09-26
812,13818,500000,12.78,36,15663.89,2025-01-24
813,3603,500000,17.3,36,16291.67,2024-03-05
814,49172,300000,15.38,6,57690.0,2025-01-20
815,49172,200000,16.03,6,38676.67,2023-03-29
816,15338,200000,22.72,18,13635.56,2023-11-05
817,15338,50000,20.41,6,10034.17,2023-10-19
818,15338,50000,21.26,24,2526.25,2024-04-05
819,27308,300000,23.83,24,15478.75,2024-11-10
820,49623,300000,14.43,24,14303.75,2024-04-09
821,49220,500000,27.62,12,53175.0,2023-02-17
822,17181,50000,31.18,6,10931.67,2024-02-28
823,17181,200000,18.27,6,39423.33,2023-03-08
824,44365,100000,33.31,12,11109.17,2023-08-31
825,26131,500000,34.6,6,112166.67,2025-02-16
826,39050,500000,33.44,6,111200.0,2025-05-11
827,45390,100000,26.58,24,5274.17,2025-07-10
828,1819,50000,19.95,12,4997.92,2023-08-03
829,1819,500000,29.33,36,17962.5,2024-09-08
833,16484,200000,35.45,24,11287.5,2024-03-29
834,44355,200000,30.84,24,10903.33,2023-06-05
835,44355,200000,14.19,36,6343.89,2026-01-09
836,34444,200000,33.25,18,14805.56,2025-02-04
837,19518,50000,18.32,24,2465.0,2023-11-21
838,39897,200000,25.54,12,20923.33,2023-10-11
839,31160,50000,14.06,18,3168.33,2025-05-28
840,49426,300000,35.3,36,11275.0,2025-12-21
841,46797,50000,32.18,36,1835.83,2023-02-03
842,31318,500000,28.49,24,26768.75,2023-08-01
843,47059,100000,23.43,6,20571.67,2023-03-10
844,32654,50000,24.05,36,1722.92,2025-11-24
845,47121,500000,15.54,24,24070.83,2025-04-16
846,47121,100000,35.33,12,11277.5,2024-09-24
847,31722,300000,13.88,24,14235.0,2023-05-28
848,41820,100000,32.02,18,7334.44,2025-07-26
849,41820,50000,14.09,36,1584.58,2023-09-01
850,17296,200000,32.56,36,7364.44,2025-09-07
851,625,50000,30.88,36,1817.78,2023-12-23
852,35353,300000,14.7,12,28675.0,2023-05-17
853,35353,500000,25.98,6,104983.33,2024-02-21
854,21648,500000,30.71,18,36308.33,2023-06-18
855,31945,200000,33.07,18,14785.56,2024-12-31
858,44172,200000,28.57,6,42856.67,2025-12-09
859,14200,200000,33.53,6,44510.0,2024-10-13
860,2450,200000,19.46,24,9955.0,2025-01-10
861,34596,50000,35.34,12,5639.17,2023-07-25
862,39513,300000,30.58,18,21763.33,2023-08-25
863,49603,300000,26.52,6,63260.0,2025-11-03
864,49603,100000,33.92,24,5580.0,2025-03-17
865,28959,500000,32.81,6,110675.0,2025-07-03
866,15685,100000,13.57,36,3154.72,2024-12-24
867,15685,500000,33.1,6,110916.67,2024-03-16
869,2042,200000,28.91,18,14323.33,2024-04-09
870,5371,300000,24.12,6,62060.0,2025-12-28
871,5371,100000,20.94,36,3359.44,2023-03-30
872,36475,300000,26.09,18,21015.0,2025-07-01
873,36493,200000,29.98,6,43326.67,2023-09-23
874,36493,300000,13.19,36,9432.5,2025-02-14
875,5151,100000,32.57,12,11047.5,2024-03-03
877,5811,50000,23.38,12,5140.83,2023-01-14
878,33701,500000,31.22,12,54675.0,2024-04-05
879,33701,200000,29.11,18,14345.56,2024-08-08
880,33701,300000,32.44,24,16555.0,2023-07-26
881,26038,300000,19.25,36,9937.5,2025-12-04
882,26038,300000,26.03,6,63015.0,2023-07-19
883,15937,200000,25.47,36,6970.56,2024-09-27
884,15937,200000,28.43,24,10702.5,2023-04-23
885,10975,200000,27.37,18,14152.22,2024-06-14
886,27941,200000,16.52,36,6473.33,2024-11-11
887,4057,50000,31.33,36,1824.03,2024-09-06
888,4057,200000,28.34,6,42780.0,2023-10-16
889,37206,200000,18.23,24,9852.5,2023-01-26
890,49095,50000,25.99,36,1749.86,2023-08-12
891,38303,200000,29.44,12,21573.33,2025-02-03
892,38303,300000,33.76,18,22293.33,2024-03-07
893,38303,100000,32.18,36,3671.67,2025-06-10
894,8862,50000,23.3,18,3425.0,2026-01-09
895,18967,500000,30.31,12,54295.83,2024-12-04
896,5626,200000,27.71,12,21285.0,2023-01-12
897,5626,200000,22.09,18,13565.56,2023-12-24
898,38578,500000,19.06,6,99216.67,2025-11-17
899,35561,500000,25.93,36,17490.28,2026-01-02
900,38676,100000,24.01,24,5167.08,2024-04-14
901,8346,300000,13.3,12,28325.0,2024-01-23
902,8346,100000,20.22,36,3339.44,2024-12-08
903,8346,300000,15.44,12,28860.0,2024-11-07
904,2501,300000,19.98,12,29995.0,2024-03-25
905,2501,50000,12.11,18,3114.17,2024-11-17
906,49705,100000,25.83,12,10485.83,2024-03-28
907,28063,50000,15.11,24,2398.12,2024-12-04
908,28063,300000,22.3,24,15287.5,2023-03-01
909,28063,50000,24.81,18,3466.94,2023-07-04
910,17817,200000,30.16,36,7231.11,2023-10-27
911,1279,50000,27.04,12,5293.33,2025-03-30
912,37177,200000,19.49,6,39830.0,2024-01-25
913,37177,500000,19.35,6,99458.33,2023-12-29
914,37177,200000,34.76,24,11230.0,2024-09-16
915,45681,500000,24.58,24,25954.17,2023-07-04
916,45681,100000,20.23,24,5009.58,2025-03-04
918,24323,100000,17.07,6,19511.67,2024-12-28
919,24323,100000,14.96,6,19160.0,2024-06-25
922,11658,300000,21.13,36,10094.17,2025-05-18
923,10894,100000,16.93,6,19488.33,2025-09-13
924,973,50000,27.9,18,3552.78,2025-02-17
925,580,100000,22.05,6,20341.67,2023-03-16
926,31951,500000,14.83,6,95691.67,2023-04-11
927,17564,300000,16.77,12,29192.5,2023-11-16
928,7710,500000,35.35,18,37597.22,2024-01-19
929,47050,200000,15.85,36,6436.11,2023-08-09
930,43596,100000,28.52,24,5355.0,2023-07-19
931,4017,50000,12.31,6,9359.17,2025-07-26
932,7297,500000,28.06,12,53358.33,2023-06-24
933,23148,500000,13.8,6,94833.33,2023-09-17
934,21697,100000,22.96,18,6831.11,2023-07-31
935,38907,50000,14.4,12,4766.67,2024-04-02
936,38907,200000,20.65,18,13405.56,2025-12-09
938,27332,100000,19.89,24,4995.42,2024-10-10
939,36179,200000,33.08,6,44360.0,2025-03-15
940,36179,200000,16.39,24,9699.17,2023-09-08
941,36179,300000,18.52,24,14815.0,2025-01-24
942,13863,300000,31.2,12,32800.0,2023-07-01
943,36140,50000,35.56,12,5648.33,2024-03-15
944,34871,500000,23.58,36,17163.89,2025-09-09
945,36769,100000,26.67,18,7037.22,2024-08-17
946,36769,100000,23.59,24,5149.58,2025-03-01
947,3692,300000,22.58,6,61290.0,2024-09-11
948,3692,200000,12.3,36,6238.89,2025-03-31
949,3692,500000,29.37,12,53904.17,2024-07-05
950,4068,200000,24.46,36,6914.44,2024-09-02
951,4068,100000,23.57,24,5148.75,2023-05-29
952,4068,500000,33.41,36,18529.17,2025-10-13
953,41836,100000,24.13,24,5172.08,2024-07-21
954,37520,100000,13.8,24,4741.67,2025-05-02
955,37520,200000,35.28,6,45093.33,2024-10-11
956,6729,500000,27.44,24,26550.0,2023-08-20
957,6729,50000,23.02,36,1708.61,2025-08-15
958,6729,300000,22.73,6,61365.0,2024-01-25
960,21582,50000,31.0,36,1819.44,2025-03-15
961,21582,500000,25.5,24,26145.83,2024-08-23
962,3328,200000,31.81,12,21968.33,2025-05-15
963,3328,200000,25.44,36,6968.89,2025-02-16
964,3328,200000,29.18,6,43060.0,2024-07-30
965,3704,100000,12.05,18,6225.0,2024-01-13
966,29888,200000,25.14,18,13904.44,2023-11-08
967,17035,50000,33.53,24,2781.88,2023-03-08
968,17770,300000,14.57,36,9547.5,2024-06-16
969,46551,50000,34.33,24,2798.54,2023-05-08
970,42478,100000,29.2,6,21533.33,2024-01-13
971,30439,50000,34.24,36,1864.44,2023-09-30
972,30439,300000,22.98,36,10248.33,2023-08-25
973,16322,100000,35.13,6,22521.67,2025-11-15
974,16322,50000,25.28,24,2610.0,2023-09-23
975,41017,300000,34.18,12,33545.0,2025-04-02
976,28206,100000,29.53,12,10794.17,2023-10-28
977,28206,500000,26.55,18,35152.78,2023-08-09
978,6368,300000,22.05,36,10170.83,2025-03-24
979,19202,100000,18.57,18,6587.22,2023-05-19
980,31371,300000,31.32,12,32830.0,2024-07-29
981,31371,500000,19.17,36,16551.39,2024-09-24
982,31371,500000,27.18,12,52991.67,2023-04-10
983,28449,200000,28.48,12,21413.33,2024-10-26
984,32168,100000,24.09,18,6893.89,2025-10-10
985,4022,200000,25.49,36,6971.67,2023-10-05
986,1084,300000,28.18,36,10681.67,2024-07-30
987,24562,300000,31.4,36,10950.0,2024-01-14
988,24562,300000,15.49,6,57745.0,2025-03-22
989,20846,100000,35.6,18,7533.33,2024-04-15
990,28670,50000,28.57,18,3571.39,2024-08-28
991,28670,500000,12.78,24,23495.83,2023-11-04
992,40487,500000,32.76,36,18438.89,2025-09-30
993,23405,500000,30.82,18,36338.89,2023-01-14
994,9865,50000,34.24,24,2796.67,2025-10-19
996,10099,500000,32.85,24,27677.08,2024-11-14
997,35647,200000,30.12,36,7228.89,2023-12-06
998,40429,100000,30.63,12,10885.83,2023-08-15
999,24310,100000,35.6,6,22600.0,2023-12-25
1000,24310,100000,29.64,6,21606.67,2025-12-09
1001,9200,300000,18.7,18,19783.33,2025-05-21
1002,43302,500000,32.3,6,110250.0,2023-09-21
1003,43302,100000,12.96,18,6275.56,2025-12-28
1004,17641,500000,32.24,18,36733.33,2023-12-23
1005,7761,500000,25.2,6,104333.33,2024-06-02
1006,7761,200000,24.61,12,20768.33,2025-01-22
1007,36058,500000,15.82,36,16086.11,2024-10-27
1008,36058,50000,20.39,12,5016.25,2024-09-07
1009,26688,200000,20.66,12,20110.0,2025-07-15
1010,12744,500000,24.73,36,17323.61,2025-09-10
1011,42641,50000,14.75,18,3187.5,2024-12-14
1012,23179,500000,34.05,12,55854.17,2025-11-09
1013,23179,200000,21.15,6,40383.33,2025-11-07
1014,4047,500000,29.38,6,107816.67,2025-11-22
1015,48069,200000,24.34,36,6907.78,2023-02-28
1016,20452,50000,19.11,12,4962.92,2023-06-12
1017,44989,50000,34.76,12,5615.0,2024-07-30
1018,1265,500000,24.8,6,104000.0,2024-02-21
1019,1265,100000,32.76,24,5531.67,2023-06-25
1020,1265,100000,24.91,24,5204.58,2023-02-01
1022,35594,50000,14.1,6,9508.33,2023-11-22
1023,35594,200000,25.39,36,6966.11,2025-12-27
1024,34990,200000,21.78,24,10148.33,2025-08-07
1025,866,300000,19.59,24,14948.75,2024-03-13
1026,16088,500000,12.14,36,15575.0,2024-01-29
1027,16088,500000,13.09,6,94241.67,2023-01-12
1028,26,500000,14.55,18,31819.44,2024-07-03
1029,25651,200000,30.37,24,10864.17,2023-12-09
1030,7169,50000,23.38,36,1713.61,2024-06-02
1031,7169,300000,31.12,36,10926.67,2024-08-19
1032,15902,100000,19.15,18,6619.44,2025-05-25
1033,27904,50000,25.28,36,1740.0,2025-04-04
1034,27904,50000,12.12,36,1557.22,2023-09-09
1035,27053,500000,34.73,18,37425.0,2023-03-02
1036,27053,200000,17.08,36,6504.44,2025-05-01
1037,40525,100000,17.3,18,6516.67,2024-12-24
1038,40525,100000,28.1,36,3558.33,2023-01-15
1039,40525,500000,23.07,36,17093.06,2024-06-04
1040,46407,50000,18.02,12,4917.5,2023-05-06
1041,46407,300000,34.84,18,22473.33,2025-02-06
1042,42179,100000,14.4,36,3177.78,2023-04-06
1043,26982,100000,19.63,24,4984.58,2025-01-28
1044,30137,200000,28.64,12,21440.0,2023-03-20
1045,3512,200000,31.38,24,10948.33,2024-04-17
1046,16835,200000,17.91,12,19651.67,2024-07-14
1047,16835,300000,18.64,18,19773.33,2025-05-09
1048,33958,200000,33.07,24,11089.17,2024-01-03
1049,29852,200000,23.69,6,41230.0,2023-09-30
