loan_id,months_paid,default_flag,default_month,recovered_amount
1108,5,0,,536375.0
1109,1,0,,5470.83
1110,2,0,,204083.34
1111,9,0,,341759.97
1112,15,0,,158425.05
1113,16,0,,755866.72
1114,4,1,4.0,18006.56
1115,31,0,,56325.14
1116,4,0,,84506.68
1117,4,0,,45140.0
1118,13,0,,195780.0
1119,2,1,2.0,29278.1
1120,27,0,,445612.59
1121,13,0,,173824.43
1122,30,0,,153637.5
1123,2,0,,12911.12
1124,13,0,,44806.71
1125,11,0,,206188.84
1126,12,0,,294999.96
1127,18,0,,927075.06
1128,12,0,,192540.06
1129,7,0,,401765.0
1130,13,0,,138937.5
1131,7,0,,78709.19
1132,6,0,,235920.0
1133,18,0,,512190.0
1134,37,0,,241013.93
1135,7,0,,72321.69
1136,3,0,,33237.51
1137,15,0,,110058.3
1138,5,1,5.0,38549.93
1139,41,0,,432994.03
1140,15,0,,302275.05
1141,16,0,,442833.28
1142,5,0,,247354.15
1143,10,0,,47208.3
1144,7,0,,219294.46
1145,9,0,,184455.0
1146,8,1,8.0,616087.28
1147,18,0,,572099.94
1148,6,1,6.0,48377.2
1149,10,0,,225000.0
1150,14,1,14.0,131694.47
1151,30,0,,301899.9
1152,7,1,7.0,12653.98
1153,7,0,,56568.75
1154,7,0,,204242.5
1155,9,0,,21795.03
1156,22,0,,762788.84
1157,22,0,,237785.24
1158,1,0,,6302.22
1159,11,0,,37522.21
1160,19,0,,264838.91
1161,11,0,,105334.13
1162,28,1,28.0,327865.96
1163,9,0,,60260.04
1164,15,1,15.0,219142.51
1165,15,0,,476850.0
1166,38,0,,257808.72
1167,21,0,,66441.69
1168,19,0,,269525.64
1169,16,0,,237020.0
1170,22,0,,158827.68
1171,1,1,1.0,48106.76
1172,8,0,,170520.0
1173,2,1,2.0,54469.86
1174,11,0,,688380.0
1175,12,0,,1303599.96
1176,23,1,23.0,325823.86
1177,19,1,19.0,41232.3
1178,7,0,,181426.7
1179,18,0,,199110.06
1180,3,0,,56016.66
1181,1,0,,16145.83
1182,12,0,,204066.72
1183,5,0,,102966.65
1184,5,0,,74618.75
1185,26,0,,162138.86
1186,18,0,,90187.56
1187,11,0,,185253.75
1188,3,1,3.0,29733.12
1189,15,1,15.0,45139.93
1190,12,0,,612450.0
1191,7,0,,230790.0
1192,25,0,,264604.25
1193,10,0,,364944.4
1194,1,0,,27377.08
1195,19,1,19.0,44520.29
1196,15,0,,317074.95
1197,3,0,,174765.0
1198,3,1,3.0,325543.07
1199,12,0,,258320.04
1200,2,0,,18725.0
1201,6,0,,65430.0
1202,5,0,,321825.0
1203,24,0,,113340.0
1204,20,0,,387866.6
1205,11,0,,52676.25
1206,2,0,,117930.0
1207,14,0,,72630.88
1208,9,0,,201705.03
1209,41,0,,73953.75
1210,9,1,9.0,93713.21
1211,8,0,,44243.36
1212,9,1,9.0,59805.46
1213,6,0,,448851.66
1214,17,0,,546210.0
1215,17,0,,41781.07
1216,11,0,,1101100.0
1217,3,0,,64415.01
1218,35,0,,116277.7
1219,10,0,,109441.7
1220,18,0,,64270.08
1221,7,0,,77915.81
1222,21,0,,520931.25
1223,4,0,,27788.88
1224,20,0,,147577.8
1225,10,0,,160902.8
1226,19,1,19.0,86122.31
1227,14,1,14.0,16559.83
1228,8,0,,29597.76
1229,3,1,3.0,375450.23
1230,11,0,,603441.63
1231,9,0,,440032.5
1232,2,0,,27075.56
1233,1,0,,106508.33
1234,10,1,10.0,163170.15
1235,8,0,,466400.0
1236,1,0,,10649.17
1237,16,0,,525066.72
1238,11,0,,51475.38
1239,12,0,,123230.04
1240,9,0,,592785.0
1241,6,0,,249400.02
1242,9,0,,16833.78
1243,18,0,,187140.06
1244,8,0,,83786.64
1245,9,0,,914699.97
1246,30,0,,753687.6
1247,15,0,,499462.5
1248,17,0,,574411.13
1249,5,0,,141625.0
1250,22,0,,306044.42
1251,30,0,,488775.0
1252,18,0,,126599.94
1253,21,0,,456330.0
1254,2,0,,47622.94
1255,32,0,,224533.44
1256,13,0,,243013.29
1257,15,0,,187533.3
1258,27,1,27.0,352345.89
1259,7,0,,35889.56
1260,14,0,,311150.0
1261,20,1,20.0,107008.51
1262,18,0,,129619.98
1263,8,0,,27493.36
1264,12,0,,114187.68
1265,7,0,,398580.0
1266,17,0,,170495.89
1267,14,0,,77507.5
1268,1,1,1.0,24572.72
1269,21,0,,329554.26
1270,2,0,,41353.34
1271,34,0,,383350.0
1272,3,0,,9777.51
1273,2,0,,38390.0
1274,22,0,,76486.74
1275,14,1,14.0,272997.47
1276,20,0,,313550.0
1277,1,0,,16209.72
1278,6,0,,589549.98
1279,23,0,,229540.0
1280,21,0,,427560.0
1281,2,0,,84166.66
1282,27,0,,101774.88
1283,17,0,,735786.86
1284,15,0,,160562.55
1285,4,0,,38233.32
1286,9,0,,852656.49
1287,11,0,,74383.49
1288,7,0,,113837.5
1289,10,0,,69538.9
1290,12,0,,386040.06
1291,17,1,17.0,259788.52
1292,16,0,,58195.52
1293,2,0,,127710.0
1294,9,0,,127909.98
1295,3,0,,7438.74
1296,2,0,,124200.0
1297,10,0,,110666.7
1298,17,0,,87847.5
1299,12,0,,18825.0
1300,17,0,,1303960.18
1301,17,0,,359861.61
1302,4,0,,395400.0
1303,7,0,,466795.0
1304,1,0,,13045.56
1305,13,0,,61809.54
1306,12,1,12.0,591566.17
1307,10,0,,321305.6
1308,18,0,,368339.94
1309,2,0,,20990.0
1310,13,0,,92820.0
1311,2,0,,67950.0
1312,11,0,,409475.0
1313,7,0,,786158.31
1314,11,0,,79108.37
1315,4,1,4.0,47602.98
1316,1,0,,19275.0
1317,22,0,,68829.42
1318,7,0,,366362.5
1319,22,0,,157055.58
1320,37,1,37.0,193627.5
1321,3,0,,29105.01
1322,4,0,,102281.48
1323,15,0,,41940.6
1324,2,1,2.0,24103.65
1325,6,0,,99607.5
1326,18,1,18.0,234374.88
1327,2,0,,5274.58
1328,5,0,,52783.35
1329,7,0,,743108.31
1330,9,0,,553365.0
1331,28,0,,145191.76
1332,38,0,,66172.82
1333,11,0,,26711.63
1334,7,0,,101554.46
1335,5,0,,297675.0
1336,5,0,,25652.1
1337,4,0,,63733.32
1338,27,1,27.0,460558.46
1339,14,0,,22611.96
1340,11,0,,244163.37
1341,6,0,,129240.0
1342,11,0,,699710.0
1343,19,0,,204946.73
1344,3,0,,26584.2
1345,9,0,,188354.97
1346,6,0,,116290.02
1347,13,0,,140313.29
1348,8,0,,76546.64
1349,10,0,,79212.0
1350,12,0,,750240.0
1351,19,0,,279561.35
1352,4,0,,243680.0
1353,34,0,,55660.72
1354,16,0,,1512023.68
1355,10,0,,376266.7
1356,6,0,,1266334.38
1357,7,0,,45060.54
1358,22,0,,384175.0
1359,11,0,,238296.63
1360,22,0,,79713.26
1361,13,0,,213996.25
1362,17,0,,84312.86
1363,17,1,17.0,139403.68
1364,3,0,,63345.0
1365,8,1,8.0,183211.54
1366,4,0,,149344.44
1367,17,0,,111661.61
1368,32,0,,238666.56
1369,7,1,7.0,78248.01
1370,5,0,,55504.15
1371,1,0,,18673.33
1372,15,0,,81062.55
1373,15,0,,304849.95
1374,7,1,7.0,22653.35
1375,7,0,,101857.77
1376,10,0,,998083.3
1377,15,0,,100158.3
1378,13,0,,71483.75
1379,10,0,,111775.0
1380,28,0,,74375.0
1381,23,1,23.0,87531.18
1382,16,0,,261640.0
1383,20,0,,73355.6
1384,7,1,7.0,161836.1
1385,9,0,,131190.03
1386,4,0,,79153.32
1387,17,0,,539920.0
1388,6,0,,349500.0
1389,21,1,21.0,193630.71
1390,15,0,,152412.45
1391,21,1,21.0,209815.87
1392,9,0,,116199.99
1393,28,0,,156240.0
1394,3,0,,100290.0
1395,33,0,,356344.89
1396,8,0,,307840.0
1397,15,0,,801499.95
1398,20,0,,34172.2
1399,22,1,22.0,79112.97
1400,5,1,5.0,171645.11
1401,1,0,,12504.44
1402,7,0,,104737.5
1403,4,0,,99716.68
1404,24,0,,308213.28
1405,4,0,,418100.0
1406,11,1,11.0,104792.31
1407,1,0,,20963.33
1408,5,0,,92645.85
1409,6,1,6.0,98799.09
1410,11,0,,26141.06
1411,11,0,,305685.38
1412,7,0,,139976.69
1413,18,0,,427087.44
1414,25,0,,68494.75
1415,12,0,,128430.0
1416,33,0,,105829.02
1417,16,0,,215840.0
1418,9,0,,368640.0
1419,5,0,,12544.8
1420,4,1,4.0,36260.06
1421,2,0,,190783.34
1422,31,0,,56411.32
1423,25,0,,423333.25
1424,25,0,,141010.5
1425,30,0,,109608.3
1426,8,0,,251220.0
1427,11,0,,212941.63
1428,3,0,,330200.01
1429,6,0,,359430.0
1430,4,0,,19898.32
1431,28,0,,49952.84
1432,1,0,,59930.0
1433,10,0,,222150.0
1434,7,0,,47782.77
1435,14,0,,715925.0
1436,14,0,,185406.62
1437,21,1,21.0,267068.4
1438,42,0,,654441.48
1439,3,0,,66230.01
1440,12,0,,1352300.04
1441,23,0,,292943.41
1442,27,0,,91770.03
1443,11,0,,118323.37
1444,6,0,,292675.02
1445,22,0,,153181.16
1446,10,1,10.0,42172.41
1447,16,0,,85040.0
1448,16,0,,511160.0
1449,13,1,13.0,56907.43
1450,16,1,16.0,118721.98
1451,4,0,,121230.0
1452,27,1,27.0,515931.42
1453,12,0,,86060.04
1454,6,0,,629149.98
1455,15,1,15.0,429146.72
1456,12,0,,810480.0
1457,23,0,,1299595.68
1458,21,1,21.0,25057.22
1459,11,0,,699270.0
1460,6,0,,218583.36
1461,2,0,,124839.99
1462,29,0,,538715.31
1463,19,0,,381488.27
1464,34,1,34.0,33037.85
1465,17,0,,418802.14
1466,1,0,,31455.56
1467,6,1,6.0,90054.29
1468,20,1,20.0,480953.05
1469,15,0,,824908.65
1470,11,0,,122686.63
1471,1,0,,14598.89
1472,41,0,,140812.04
1473,5,0,,113016.65
1474,27,0,,148612.59
1475,8,0,,85240.0
1476,5,0,,62944.45
1477,20,0,,47191.6
1478,24,0,,164573.28
1479,10,0,,308475.0
1480,13,1,13.0,148857.86
1481,3,0,,135080.01
1482,2,1,2.0,24954.84
1483,4,1,4.0,43515.93
1484,3,1,3.0,22415.99
1485,35,0,,126019.6
1486,7,0,,350291.69
1487,5,0,,87918.8
1488,6,0,,21408.36
1489,6,1,6.0,244629.58
1490,1,0,,79849.99
1491,12,0,,128990.04
1492,17,0,,271811.13
1493,2,0,,22250.0
1494,11,0,,703175.0
1495,18,0,,391380.12
1496,9,0,,133481.25
1497,21,0,,317100.0
1498,1,0,,38756.67
1499,10,0,,105541.7
1500,2,1,2.0,4446.79
1501,23,1,23.0,74736.72
1502,16,1,16.0,40552.96
1503,12,0,,66759.96
1504,10,0,,27997.9
1505,25,1,25.0,414615.22
1506,8,0,,123480.0
1507,4,1,4.0,16005.94
1508,5,0,,47879.15
1509,15,0,,199999.95
1510,7,0,,23483.04
1511,15,0,,325624.95
1512,29,0,,151416.25
1513,2,0,,85800.0
1514,21,0,,216440.07
1515,7,0,,131670.0
1516,22,0,,539550.0
1517,8,0,,212400.0
1518,4,0,,428335.68
1519,14,0,,71009.12
1520,19,0,,324583.27
1521,10,1,10.0,1490692.99
1522,10,0,,43705.6
1523,8,0,,149786.64
1524,4,1,4.0,15150.74
1525,8,0,,87753.36
1526,15,0,,819874.95
1527,17,0,,129869.46
1528,18,0,,625500.0
1529,33,1,33.0,72856.2
1530,6,1,6.0,20304.25
1531,35,0,,125134.8
1532,12,0,,268440.0
1533,15,0,,1687197.0
1534,7,0,,65432.5
1535,15,0,,416531.25
1536,1,0,,32155.0
1537,7,0,,72654.19
1538,10,0,,211083.3
1539,12,1,12.0,667213.33
1540,2,0,,80233.34
1541,38,0,,121198.72
1542,8,0,,134100.0
1543,7,0,,228357.5
1544,11,0,,105141.63
1545,11,0,,340835.0
1546,13,0,,40913.86
1547,31,1,31.0,142562.64
1548,5,0,,282600.0
1549,9,0,,173684.97
1550,6,0,,28425.0
1551,9,0,,236081.25
1552,7,0,,274213.31
1553,7,0,,17163.16
1554,8,0,,533560.0
1555,24,0,,509850.0
1556,11,0,,281691.63
1557,21,0,,452480.07
1558,9,1,9.0,132418.3
1559,4,0,,39576.68
1560,23,0,,467820.0
1561,17,0,,119462.74
1562,3,0,,169100.01
1563,9,0,,464024.97
1564,2,0,,29675.0
1565,11,0,,54060.38
1566,28,0,,523872.16
1567,10,1,10.0,474594.84
1568,32,0,,501377.92
1569,18,0,,92145.06
1570,7,0,,18760.0
1571,8,1,8.0,50427.71
1572,17,0,,53068.39
1573,24,0,,578692.08
1574,15,0,,83112.45
1575,7,0,,296426.69
1576,9,0,,30310.02
1577,5,0,,67900.0
1578,16,0,,833466.72
1579,5,0,,17623.6
1580,23,0,,79445.91
1581,23,1,23.0,31867.8
1582,22,0,,221448.48
1583,17,0,,913891.61
1584,12,0,,470919.96
1585,11,0,,913756.3
1586,16,0,,106391.04
1587,10,0,,593250.0
1588,30,0,,309174.9
1589,10,0,,107533.3
1590,3,0,,190350.0
1591,9,0,,128362.5
1592,5,0,,337500.0
1593,18,0,,344070.0
1594,8,1,8.0,84412.97
1595,1,1,1.0,12117.63
1596,3,0,,194565.0
1597,17,0,,79708.75
1598,7,0,,185893.75
1599,40,0,,274822.4
1600,17,0,,174235.89
1601,24,0,,309653.28
1602,5,0,,225500.0
1603,2,1,2.0,15826.46
1604,1,1,1.0,2992.69
1605,5,1,5.0,41802.42
1606,3,0,,9415.83
1607,9,1,9.0,93218.22
1608,6,0,,21328.32
1609,9,0,,281160.0
1610,21,0,,58664.34
1611,10,0,,74861.1
1612,22,0,,827505.58
1613,9,0,,123370.02
1614,16,0,,284466.72
1615,5,0,,450487.5
1616,4,0,,6408.32
1617,4,0,,20273.32
1618,36,0,,89872.74
1619,22,0,,1142441.52
1620,9,0,,23422.5
1621,9,1,9.0,10930.83
1622,15,0,,105400.05
1623,23,0,,232951.59
1624,22,0,,274486.74
1625,8,0,,531920.0
1626,5,0,,81125.0
1627,17,0,,164234.11
1628,39,0,,374887.5
1629,25,0,,121864.5
1630,6,0,,678400.02
1631,6,0,,1599679.5
1632,18,0,,121950.0
1633,3,1,3.0,64744.31
1634,15,0,,610965.6
1635,24,0,,397633.44
1636,11,0,,206506.63
1637,10,0,,112450.0
1638,6,0,,61005.0
1639,14,1,14.0,57817.36
1640,7,1,7.0,21101.94
1641,7,0,,238136.08
1642,6,0,,406140.0
1643,24,0,,749466.72
1644,18,0,,43316.28
1645,4,1,4.0,52265.27
1646,21,0,,863047.92
1647,6,0,,31082.52
1648,26,0,,469661.14
1649,23,1,23.0,294618.66
1650,42,1,42.0,155129.25
1651,21,0,,65514.12
1652,11,0,,335197.5
1653,4,1,4.0,26324.78
1654,13,0,,228800.0
1655,10,0,,1073750.0
1656,18,1,18.0,93341.85
1657,9,0,,180540.0
1658,17,0,,188912.5
1659,16,1,16.0,282868.16
1660,10,0,,95908.3
1661,12,0,,230019.96
1662,3,0,,192870.0
1663,11,0,,1073985.0
1664,5,0,,9099.3
1665,7,0,,261614.57
1666,3,0,,32527.5
1667,8,1,8.0,28304.85
1668,3,0,,56349.99
1669,18,0,,269539.92
1670,4,1,4.0,53218.21
1671,9,1,9.0,54199.89
1672,11,0,,537212.5
1673,23,0,,220968.36
1674,14,0,,78219.12
1675,10,0,,970333.3
1676,7,1,7.0,99354.56
1677,13,0,,87952.28
1678,23,0,,59641.76
1679,6,1,6.0,157206.32
1680,21,0,,401730.0
1681,23,0,,246272.5
1682,13,0,,193326.25
1683,29,0,,80637.98
1684,17,0,,164758.39
1685,11,0,,673805.0
1686,34,0,,516842.67
1687,10,0,,94625.0
1688,26,0,,716408.42
1689,16,0,,345066.72
1690,28,0,,736458.24
1691,4,0,,112333.32
1692,8,0,,173906.64
1693,7,0,,565334.07
1694,1,0,,10330.0
1695,23,0,,484955.0
1696,1,1,1.0,80096.95
1697,3,1,3.0,38110.34
1698,3,0,,61884.99
1699,9,0,,938400.03
1700,18,0,,60604.92
1701,8,0,,492120.0
1702,6,0,,133230.0
1703,14,0,,69708.38
1704,1,0,,2617.71
1705,3,0,,78581.25
1706,14,1,14.0,22107.35
1707,23,0,,432208.41
1708,8,0,,319173.36
1709,3,0,,22014.99
1710,12,0,,375500.04
1711,11,0,,220513.37
1712,14,0,,74590.88
1713,4,1,4.0,178722.78
1714,2,0,,20016.66
1715,28,0,,71785.0
1716,14,0,,207200.0
1717,1,0,,10089.17
1718,10,1,10.0,39496.51
1719,23,0,,76705.0
1720,10,0,,128888.9
1721,7,0,,408940.0
1722,12,1,12.0,849900.83
1723,34,0,,372045.0
1724,3,0,,5384.16
1725,32,0,,210773.44
1726,2,0,,40750.0
1727,5,0,,68950.0
1728,25,0,,622500.0
1729,39,0,,673670.79
1730,39,0,,68829.54
1731,10,1,10.0,224230.76
1732,15,0,,410656.2
1733,8,0,,27673.36
1734,4,0,,25691.12
1735,12,0,,717900.0
1736,2,0,,39470.0
1737,12,0,,256959.96
1738,2,0,,28899.99
1739,14,0,,95775.54
1740,4,0,,255060.0
1741,11,0,,140885.58
1742,15,0,,319525.05
1743,30,0,,84456.3
1744,12,1,12.0,108772.53
1745,17,0,,188147.5
1746,12,0,,60765.0
1747,9,0,,972225.0
1748,10,0,,187208.3
1749,7,0,,102996.29
1750,19,0,,126561.09
1751,9,0,,100837.53
1752,17,1,17.0,48913.53
1753,4,0,,176946.68
1754,3,0,,128790.0
1755,12,0,,370200.0
1756,1,0,,6706.11
1757,30,0,,138601.5
1758,14,0,,75005.0
1759,24,1,24.0,367271.98
1760,3,0,,15605.01
1761,3,0,,42071.25
1762,12,0,,238440.0
1763,10,0,,74433.3
1764,20,1,20.0,279358.35
1765,4,0,,61655.0
1766,3,0,,129219.99
1767,10,0,,137944.4
1768,2,0,,54045.84
1769,16,1,16.0,40479.88
1770,2,0,,18678.34
1771,2,1,2.0,74101.22
1772,10,1,10.0,248163.83
1773,19,1,19.0,370394.93
1774,38,1,38.0,79734.52
1775,5,0,,48654.15
1776,26,0,,288231.58
1777,17,0,,31674.23
1778,11,0,,62049.13
1779,24,0,,75460.08
1780,4,0,,51368.88
1781,34,0,,542205.48
1782,6,0,,98887.5
1783,16,0,,103617.76
1784,14,0,,212047.5
1785,19,0,,618397.18
1786,25,0,,127125.0
1787,10,0,,33044.4
1788,9,0,,200670.03
1789,30,0,,427725.0
1790,1,0,,11282.5
1791,3,0,,32250.0
1792,8,0,,83580.0
1793,3,0,,20550.0
1794,11,0,,2669302.02
1795,28,1,28.0,242185.64
1796,5,0,,49839.53
1797,24,0,,165453.36
1798,10,0,,31708.3
1799,2,0,,76533.34
1800,16,0,,354453.28
1801,3,1,3.0,45276.51
1802,23,0,,238452.5
1803,27,0,,291780.09
1804,19,0,,99227.5
1805,9,0,,160645.5
1806,13,0,,404949.22
1807,24,0,,618199.92
1808,11,0,,210778.37
1809,15,0,,290850.0
1810,4,0,,27893.32
1811,16,0,,27693.28
1812,27,0,,66324.42
1813,12,0,,450480.0
1814,3,1,3.0,301368.87
1815,15,0,,70431.3
1816,14,1,14.0,117345.55
1817,10,0,,99925.0
1818,15,0,,149749.95
1819,23,1,23.0,37436.47
1820,35,0,,63121.45
1821,2,0,,57110.01
1822,15,0,,428025.0
1823,4,0,,118840.0
1824,23,1,23.0,184870.6
1825,1,0,,95958.33
1826,8,1,8.0,166539.46
1827,14,0,,138180.0
1828,36,0,,394380.0
1829,10,0,,95191.7
1830,2,1,2.0,48360.51
1831,11,0,,194195.87
1832,14,0,,214375.0
1833,20,0,,142688.8
1834,36,0,,987207.12
1835,22,0,,37986.74
1836,17,0,,29077.14
1837,1,0,,39373.33
1838,5,1,5.0,3820.68
1839,3,0,,66114.99
1840,12,0,,119529.96
1841,22,1,22.0,293381.3
1842,11,1,11.0,112233.8
1843,11,0,,1625525.05
1844,3,1,3.0,37038.03
1845,3,0,,32150.01
1846,25,0,,176166.75
1847,3,0,,196965.0
1848,5,0,,48575.0
1849,2,0,,22103.34
1850,12,0,,63795.0
1851,24,0,,777199.92
1852,8,0,,164506.64
1853,17,0,,91892.14
1854,4,0,,56235.0
1855,28,0,,138926.76
1856,21,0,,50076.18
1857,2,1,2.0,16262.91
1858,12,0,,112890.0
1859,6,0,,161737.5
1860,18,0,,46755.0
1861,20,0,,473000.0
1862,15,0,,51612.45
1863,2,1,2.0,25217.64
1864,4,0,,180375.0
1865,2,0,,74344.44
1866,8,0,,153533.36
1867,16,0,,360106.72
1868,1,0,,7051.11
1869,15,0,,80006.25
1870,12,0,,253080.0
1871,9,0,,268402.5
1872,3,0,,10050.84
1873,31,0,,159633.57
1874,8,0,,229480.0
1875,20,0,,137411.2
1876,39,0,,70676.58
1877,8,0,,29440.0
1878,15,0,,40296.9
1879,39,0,,73336.38
1880,12,0,,131769.96
1881,16,0,,169493.28
1882,20,1,20.0,81947.59
1883,3,1,3.0,123842.76
1884,10,0,,200050.0
1885,17,0,,86799.11
1886,8,0,,19648.32
1887,23,0,,1112720.91
1888,6,0,,180990.0
1889,18,0,,915899.94
1890,15,0,,228600.0
1891,10,0,,364083.3
1892,10,1,10.0,395878.35
1893,6,0,,673249.98
1894,5,0,,169462.5
1895,11,0,,358105.0
1896,26,0,,48919.78
1897,29,0,,293987.5
1898,2,0,,89213.34
1899,6,0,,316624.98
1900,13,0,,138070.79
1901,24,1,24.0,439020.34
1902,19,0,,413598.27
1903,10,0,,500125.0
1904,6,0,,594049.98
1905,8,0,,470727.36
1906,16,0,,841466.72
1907,6,0,,43146.66
1908,10,0,,36722.2
1909,11,1,11.0,319544.99
1910,17,0,,459283.39
1911,7,0,,25536.42
1912,13,0,,716462.5
1913,42,0,,298690.14
1914,9,0,,280057.5
1915,10,0,,349944.4
1916,29,0,,155971.57
1917,12,0,,61100.04
1918,2,1,2.0,9138.78
1919,7,0,,181489.56
1920,12,0,,309924.96
1921,19,0,,307705.0
1922,15,0,,77587.5
1923,34,0,,127717.26
1924,2,0,,5361.24
1925,4,0,,29924.44
1926,9,0,,23707.53
1927,12,1,12.0,406152.01
1928,18,0,,90690.03
1929,18,0,,507015.0
1930,5,0,,169611.1
1931,19,0,,213890.03
1932,19,0,,78903.39
1933,14,1,14.0,118372.87
1934,42,0,,462105.0
1935,29,0,,149966.25
1936,6,0,,115579.98
1937,23,0,,613093.75
1938,2,1,2.0,71325.97
1939,8,0,,518640.0
1940,17,0,,59372.5
1941,7,1,7.0,34961.05
1942,12,0,,1250000.04
1943,2,0,,48562.5
1944,8,0,,12765.52
1945,17,0,,84008.39
1946,38,0,,647372.18
1947,18,0,,283792.5
1948,12,0,,60080.04
1949,15,0,,498416.7
1950,2,0,,6944.44
1951,1,1,1.0,18816.85
1952,5,0,,320725.0
1953,12,0,,465399.96
1954,1,0,,2493.33
1955,10,0,,403366.7
1956,22,0,,79475.0
1957,17,0,,460629.11
1958,30,0,,283650.0
1959,21,0,,54083.82
1960,28,0,,46067.84
1961,18,0,,195465.06
1962,35,0,,357875.0
1963,7,0,,70560.0
1964,38,0,,711761.28
1965,41,0,,74881.99
1966,2,0,,9334.16
1967,30,0,,330375.0
1968,18,0,,63019.98
1969,22,0,,79285.58
1970,8,0,,80993.36
1971,27,0,,764831.16
1972,8,0,,299955.52
1973,22,0,,233273.26
1974,2,1,2.0,13957.02
1975,9,0,,168570.0
1976,8,0,,84406.64
1977,22,1,22.0,34240.17
1978,7,0,,664708.31
1979,20,0,,427100.0
1980,3,0,,98895.01
1981,10,0,,31941.7
1982,4,0,,224440.0
1983,30,0,,194333.4
1984,15,0,,73512.45
1985,21,0,,34632.57
1986,5,0,,28254.15
1987,20,0,,209433.4
1988,12,0,,42613.32
1989,9,0,,941699.97
1990,18,0,,28765.08
1991,3,1,3.0,59476.96
1992,21,0,,59416.88
1993,8,1,8.0,686763.45
1994,2,0,,7360.56
1995,7,0,,69171.69
1996,2,0,,82940.0
1997,13,1,13.0,30851.28
1998,1,0,,18686.67
1999,15,1,15.0,484993.56
2000,6,0,,202485.0
2001,5,0,,427651.55
2002,10,0,,35061.1
2003,16,0,,152786.72
2004,13,0,,23782.72
2005,11,0,,19955.87
2006,15,0,,26460.45
2007,16,0,,44666.72
2008,5,0,,54491.65
2009,36,0,,339930.0
2010,7,0,,66756.69
2011,22,0,,242733.26
2012,3,0,,29397.51
2013,5,0,,116927.1
2014,30,0,,332799.9
2015,14,0,,47794.46
2016,30,0,,47691.6
2017,13,0,,709312.5
2018,1,0,,7072.22
2019,20,0,,323475.0
2020,1,1,1.0,15777.41
2021,21,0,,714350.07
2022,7,0,,380945.81
2023,24,0,,801533.28
2024,7,0,,367704.19
2025,19,0,,347436.09
2026,5,0,,150312.5
2027,1,0,,7269.44
2028,19,0,,305591.25
2029,16,0,,117733.28
2030,10,0,,331083.3
2031,8,0,,532120.0
2032,2,0,,10610.84
2033,23,1,23.0,66176.43
2034,7,0,,204627.5
2035,8,0,,80473.36
2036,18,0,,573800.04
2037,22,0,,1263947.52
2038,5,0,,49508.35
2039,1,0,,3337.78
2040,11,0,,68762.21
2041,2,1,2.0,8408.55
2042,1,1,1.0,6654.54
2043,3,1,3.0,13899.3
2044,20,0,,376250.0
2045,6,0,,28710.0
2046,14,1,14.0,60554.46
2047,3,0,,101587.5
2048,6,0,,105083.34
2049,10,0,,199766.7
2050,33,0,,243741.63
2051,6,0,,351060.0
2052,36,0,,567799.92
2053,19,0,,319252.82
2054,24,0,,172133.28
2055,15,0,,154212.45
2056,14,0,,744275.0
2057,16,0,,163800.0
2058,23,0,,234216.59
2059,10,0,,393700.0
2060,27,0,,44655.03
2061,4,0,,62772.24
2062,12,1,12.0,115363.64
2063,11,0,,355658.27
2064,2,0,,42496.68
2065,9,0,,99165.06
2066,3,0,,16357.5
2067,8,0,,13405.52
2068,16,0,,113955.52
2069,10,0,,97150.05
2070,12,0,,1338999.96
2071,7,0,,76848.31
2072,5,0,,542458.35
2073,7,0,,395908.31
2074,13,0,,127237.5
2075,37,0,,647962.5
2076,12,0,,721080.0
2077,12,0,,61145.04
2078,11,0,,728585.0
2079,5,0,,184680.55
2080,16,1,16.0,38614.25
2081,19,1,19.0,156344.71
2082,16,1,16.0,636851.07
2083,17,0,,109262.74
2084,7,1,7.0,83389.29
2085,30,1,30.0,241927.32
2086,3,1,3.0,151424.46
2087,17,0,,360796.61
2088,13,0,,175933.03
2089,5,0,,140800.0
2090,8,1,8.0,136493.81
2091,7,0,,663133.31
2092,8,0,,19353.36
2093,20,0,,47958.4
2094,10,0,,50558.3
2095,11,0,,54738.75
2096,26,0,,485838.86
2097,8,0,,474440.0
2098,28,0,,397390.0
2099,35,0,,121158.45
2100,12,0,,738600.0
2101,11,0,,116884.13
2102,4,0,,80926.68
2103,25,0,,139166.75
2104,9,0,,193140.0
2105,8,0,,39250.0
2106,3,0,,297525.0
2107,29,0,,161687.18
2108,5,0,,159597.2
2109,14,1,14.0,16067.21
2110,19,0,,95969.38
2111,12,0,,272587.5
2112,11,0,,207001.63
2113,15,0,,74906.25
2114,2,0,,9498.34
2115,20,0,,384566.6
2116,15,0,,55050.0
2117,16,0,,153306.72
2118,15,0,,80162.55
2119,4,0,,78133.32
2120,7,0,,683608.31
2121,1,0,,106150.0
2122,23,0,,416690.54
2123,5,0,,37302.8
2124,5,0,,36203.95
2125,5,0,,106933.35
2126,14,0,,76492.5
2127,7,1,7.0,57080.34
2128,15,0,,313725.0
2129,18,0,,455549.94
2130,13,0,,82723.29
2131,9,0,,574650.0
2132,2,1,2.0,24126.52
2133,3,0,,56525.01
2134,1,1,1.0,40005.3
2135,7,1,7.0,550129.99
2136,9,0,,288607.5
2137,13,0,,146759.21
2138,8,0,,14066.64
2139,5,0,,265354.15
2140,6,0,,9798.36
2141,6,0,,14926.26
2142,18,0,,854325.0
